dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
758	0.109	6434	6004	5801	6418	707
767	0.109	6434	6025	5801	6415	705
776	0.112	6434	5981	5801	6414	724
785	0.113	6434	5986	5801	6401	729
794	0.113	6434	5978	5801	6412	731
803	0.114	6434	5982	5801	6413	739
812	0.117	6434	5967	5801	6413	753
822	0.117	6434	5980	5801	6418	757
831	0.119	6434	5954	5801	6406	769
840	0.118	6434	5983	5801	6414	760
849	0.118	6434	5981	5801	6414	761
858	0.123	6434	5962	5801	6407	796
867	0.123	6434	5946	5801	6411	797
876	0.124	6434	5962	5801	6410	802
885	0.124	6434	5918	5801	6405	802
894	0.125	6434	5951	5801	6410	809
903	0.126	6434	5939	5801	6408	811
912	0.13	6434	5915	5801	6412	838
921	0.129	6434	5920	5801	6413	834
930	0.134	6434	5892	5801	6408	863
939	0.133	6434	5905	5801	6414	857
948	0.136	6434	5911	5801	6417	877
957	0.137	6434	5909	5801	6410	884
966	0.137	6434	5915	5801	6409	885
975	0.138	6434	5911	5801	6413	894
984	0.138	6434	5903	5801	6404	890
993	0.14	6434	5898	5801	6403	902
1002	0.141	6434	5885	5801	6409	912
1011	0.144	6434	5896	5801	6410	927
1020	0.145	6434	5869	5801	6411	934
1029	0.145	6434	5876	5801	6415	937
1038	0.146	6434	5835	5801	6400	942
1047	0.147	6434	5870	5801	6404	947
1056	0.15	6434	5847	5801	6413	968
1065	0.149	6434	5896	5801	6412	963
1074	0.148	6434	5896	5801	6412	953
1083	0.15	6434	5871	5801	6398	971
1092	0.151	6434	5873	5801	6414	972
1102	0.156	6434	5822	5801	6412	1005
1111	0.156	6434	5836	5801	6410	1008
1120	0.156	6434	5819	5801	6409	1009
1129	0.158	6434	5838	5801	6411	1022
1138	0.16	6434	5816	5801	6405	1030
1147	0.161	6434	5809	5801	6413	1036
1156	0.162	6434	5814	5801	6398	1043
1165	0.164	6434	5793	5801	6403	1060
1174	0.165	6434	5785	5801	6408	1063
1183	0.166	6434	5794	5801	6401	1071
1192	0.167	6434	5776	5801	6402	1077
1201	0.167	6434	5817	5801	6398	1077
1210	0.166	6434	5798	5801	6402	1072
1219	0.172	6434	5804	5801	6410	1112
1228	0.173	6434	5760	5801	6407	1115
1237	0.174	6434	5781	5801	6404	1125
1246	0.172	6434	5777	5801	6403	1107
1255	0.175	6434	5728	5801	6398	1132
1264	0.173	6434	5791	5801	6404	1114
1273	0.178	6434	5742	5801	6396	1150
1282	0.179	6434	5765	5801	6398	1157
1291	0.179	6434	5772	5801	6402	1153
1300	0.182	6434	5718	5801	6410	1177
1309	0.184	6434	5738	5801	6410	1188
1318	0.183	6434	5697	5801	6396	1182
1327	0.183	6434	5750	5801	6412	1180
1336	0.184	6434	5731	5801	6401	1187
1345	0.187	6434	5743	5801	6406	1205
1354	0.191	6434	5709	5801	6403	1233
1363	0.186	6434	5730	5801	6410	1200
1373	0.189	6434	5711	5801	6401	1222
1382	0.191	6434	5719	5801	6400	1233
1391	0.194	6434	5708	5801	6406	1252
1400	0.193	6434	5700	5801	6404	1246
1409	0.195	6434	5686	5801	6403	1257
1418	0.196	6434	5693	5801	6399	1265
1427	0.194	6434	5687	5801	6393	1253
1436	0.197	6434	5680	5801	6391	1269
1445	0.201	6434	5693	5801	6406	1296
1454	0.198	6434	5705	5801	6395	1274
1463	0.203	6434	5669	5801	6404	1311
1472	0.202	6434	5707	5801	6407	1303
1481	0.201	6434	5681	5801	6393	1298
1490	0.205	6434	5654	5801	6406	1321
1499	0.206	6434	5655	5801	6402	1331
1508	0.205	6434	5658	5801	6405	1324
1517	0.205	6434	5663	5801	6400	1323
1526	0.208	6434	5640	5801	6408	1341
1535	0.212	6434	5653	5801	6403	1370
1544	0.213	6434	5614	5801	6396	1376
1553	0.212	6434	5653	5801	6398	1367
1562	0.211	6434	5669	5801	6396	1359
1571	0.213	6434	5652	5801	6403	1372
1580	0.216	6434	5649	5801	6399	1393
1589	0.215	6434	5643	5801	6401	1384
1598	0.217	6434	5632	5801	6404	1400
1607	0.217	6434	5580	5801	6394	1397
1616	0.22	6434	5624	5801	6401	1420
1625	0.221	6434	5615	5801	6395	1428
1634	0.221	6434	5584	5801	6392	1428
1644	0.223	6434	5578	5801	6404	1437
1653	0.223	6434	5590	5801	6402	1437
1662	0.226	6434	5563	5801	6393	1459
1671	0.228	6434	5588	5801	6397	1467
1680	0.228	6434	5581	5801	6400	1469
1689	0.231	6434	5577	5801	6396	1488
1698	0.229	6434	5574	5801	6396	1477
1707	0.232	6434	5573	5801	6398	1494
1716	0.235	6434	5577	5801	6400	1514
1725	0.231	6434	5556	5801	6396	1490
1734	0.233	6434	5584	5801	6401	1504
1743	0.235	6434	5525	5801	6399	1513
1752	0.236	6434	5547	5801	6391	1522
1761	0.241	6434	5546	5801	6397	1551
1770	0.238	6434	5562	5801	6403	1535
1779	0.244	6434	5500	5801	6391	1572
1788	0.243	6434	5540	5801	6396	1567
1797	0.242	6434	5514	5801	6387	1558
1806	0.246	6434	5513	5801	6387	1585
1815	0.245	6434	5514	5801	6401	1581
1824	0.246	6434	5497	5801	6387	1586
1833	0.249	6434	5529	5801	6399	1608
1842	0.252	6434	5475	5801	6384	1624
1851	0.248	6434	5514	5801	6387	1600
1860	0.252	6434	5516	5801	6388	1626
1869	0.25	6434	5518	5801	6399	1610
1878	0.252	6434	5496	5801	6383	1626
1887	0.253	6434	5491	5801	6381	1634
1896	0.253	6434	5512	5801	6392	1632
1905	0.258	6434	5477	5801	6385	1660
1914	0.258	6434	5492	5801	6392	1662
1924	0.261	6434	5485	5801	6395	1685
1933	0.26	6434	5473	5801	6393	1677
1942	0.261	6434	5484	5801	6394	1684
1951	0.263	6434	5434	5801	6394	1693
1960	0.26	6434	5494	5801	6395	1677
1969	0.264	6434	5454	5801	6386	1700
1978	0.265	6434	5429	5801	6394	1709
1987	0.27	6434	5425	5801	6393	1741
1996	0.265	6434	5472	5801	6388	1707
2005	0.269	6434	5455	5801	6389	1735
2014	0.266	6434	5497	5801	6390	1714
2023	0.269	6434	5426	5801	6387	1734
2032	0.271	6434	5475	5801	6395	1748
2041	0.275	6434	5439	5801	6402	1773
2050	0.271	6434	5436	5801	6385	1749
2059	0.274	6434	5427	5801	6395	1769
2068	0.277	6434	5440	5801	6398	1785
2077	0.275	6434	5464	5801	6381	1775
2086	0.276	6434	5426	5801	6376	1781
2095	0.276	6434	5442	5801	6386	1782
2104	0.282	6434	5391	5801	6385	1819
2113	0.277	6434	5407	5801	6382	1783
2122	0.278	6434	5406	5801	6381	1795
2131	0.281	6434	5404	5801	6398	1812
2140	0.284	6434	5398	5801	6384	1830
2149	0.285	6434	5411	5801	6383	1838
2158	0.283	6434	5400	5801	6391	1825
2167	0.287	6434	5400	5801	6388	1848
2176	0.287	6434	5395	5801	6384	1849
2185	0.29	6434	5372	5801	6390	1867
2195	0.294	6434	5385	5801	6390	1896
2204	0.295	6434	5353	5801	6382	1900
2213	0.286	6434	5370	5801	6390	1845
2222	0.295	6434	5368	5801	6387	1902
2231	0.298	6434	5347	5801	6377	1920
2240	0.292	6434	5377	5801	6387	1882
2249	0.3	6434	5352	5801	6388	1935
2258	0.298	6434	5371	5801	6390	1919
2267	0.301	6434	5304	5801	6377	1937
2276	0.299	6434	5358	5801	6382	1927
2285	0.301	6434	5351	5801	6379	1937
2294	0.304	6434	5338	5801	6386	1962
2303	0.304	6434	5322	5801	6383	1960
2312	0.302	6434	5362	5801	6373	1948
2321	0.304	6434	5343	5801	6369	1961
2330	0.308	6434	5306	5801	6380	1988
2339	0.308	6434	5337	5801	6382	1986
2348	0.308	6434	5315	5801	6381	1986
2357	0.311	6434	5337	5801	6391	2005
2366	0.31	6434	5351	5801	6386	1998
2375	0.312	6434	5319	5801	6391	2013
2384	0.318	6434	5294	5801	6382	2047
2393	0.311	6434	5323	5801	6391	2007
2402	0.317	6434	5301	5801	6356	2040
2411	0.321	6434	5312	5801	6386	2066
2420	0.319	6434	5273	5801	6389	2058
2429	0.321	6434	5305	5801	6390	2066
2438	0.317	6434	5293	5801	6379	2046
2447	0.318	6434	5323	5801	6386	2052
2456	0.321	6434	5316	5801	6388	2066
2466	0.32	6434	5307	5801	6376	2061
2475	0.325	6434	5251	5801	6394	2094
2484	0.327	6434	5279	5801	6380	2109
2493	0.328	6434	5245	5801	6386	2116
2502	0.325	6434	5284	5801	6383	2097
2511	0.327	6434	5244	5801	6386	2110
2520	0.329	6434	5270	5801	6388	2121
2529	0.332	6434	5252	5801	6381	2138
2538	0.331	6434	5272	5801	6393	2133
2547	0.332	6434	5240	5801	6378	2141
2556	0.331	6434	5260	5801	6376	2135
2565	0.34	6434	5254	5801	6376	2189
2574	0.337	6434	5210	5801	6373	2174
2583	0.334	6434	5235	5801	6377	2154
2592	0.335	6434	5267	5801	6388	2160
2601	0.336	6434	5261	5801	6385	2167
2610	0.338	6434	5242	5801	6386	2179
2619	0.339	6434	5255	5801	6374	2182
2628	0.343	6434	5262	5801	6385	2207
2637	0.341	6434	5203	5801	6375	2197
2646	0.345	6434	5190	5801	6377	2222
2655	0.346	6434	5205	5801	6378	2227
2664	0.347	6434	5204	5801	6380	2238
2673	0.349	6434	5215	5801	6374	2249
2682	0.347	6434	5206	5801	6378	2233
2691	0.351	6434	5228	5801	6384	2264
2700	0.346	6434	5252	5801	6373	2227
2709	0.353	6434	5210	5801	6377	2272
2718	0.353	6434	5235	5801	6376	2276
2727	0.352	6434	5239	5801	6382	2269
2736	0.358	6434	5186	5801	6372	2307
2746	0.356	6434	5198	5801	6376	2296
2755	0.358	6434	5187	5801	6373	2304
2764	0.36	6434	5179	5801	6376	2322
2773	0.361	6434	5168	5801	6378	2323
2782	0.363	6434	5174	5801	6375	2336
2791	0.36	6434	5191	5801	6382	2317
2800	0.359	6434	5130	5801	6379	2311
2809	0.364	6434	5147	5801	6380	2345
2818	0.363	6434	5159	5801	6388	2340
2827	0.366	6434	5165	5801	6385	2359
2836	0.363	6434	5189	5801	6372	2337
2845	0.369	6434	5184	5801	6370	2378
2854	0.367	6434	5184	5801	6373	2366
2863	0.368	6434	5185	5801	6375	2371
2872	0.373	6434	5157	5801	6370	2403
2881	0.373	6434	5135	5801	6376	2401
2890	0.373	6434	5157	5801	6372	2402
2899	0.37	6434	5132	5801	6375	2385
2908	0.378	6434	5130	5801	6367	2434
2917	0.377	6434	5104	5801	6370	2429
2926	0.378	6434	5141	5801	6378	2433
2935	0.377	6434	5143	5801	6367	2429
2944	0.375	6434	5108	5801	6379	2418
2953	0.386	6434	5090	5801	6376	2487
2962	0.383	6434	5149	5801	6372	2466
2971	0.382	6434	5149	5801	6367	2459
2980	0.379	6434	5118	5801	6371	2441
2989	0.379	6434	5130	5801	6375	2440
2998	0.385	6434	5119	5801	6380	2483
3007	0.392	6434	5074	5801	6369	2526
3017	0.383	6434	5087	5801	6374	2470
3026	0.387	6434	5124	5801	6377	2494
3035	0.391	6434	5121	5801	6381	2517
3044	0.391	6434	5070	5801	6371	2517
3053	0.389	6434	5112	5801	6361	2505
3062	0.394	6434	5101	5801	6376	2535
3071	0.394	6434	5103	5801	6372	2537
3080	0.393	6434	5101	5801	6367	2533
3089	0.389	6434	5099	5801	6364	2508
3098	0.398	6434	5074	5801	6364	2562
3107	0.397	6434	5065	5801	6366	2556
3116	0.4	6434	5037	5801	6379	2580
3125	0.396	6434	5071	5801	6364	2553
3134	0.401	6434	5064	5801	6366	2583
3143	0.406	6434	5031	5801	6376	2613
3152	0.401	6434	5048	5801	6376	2586
3161	0.4	6434	5108	5801	6384	2580
3170	0.401	6434	5089	5801	6372	2585
3179	0.409	6434	5039	5801	6374	2633
3188	0.407	6434	5034	5801	6364	2623
3197	0.409	6434	5026	5801	6374	2636
3206	0.41	6434	5034	5801	6366	2642
3215	0.41	6434	5017	5801	6365	2642
3224	0.414	6434	5059	5801	6372	2668
3233	0.413	6434	5085	5801	6375	2661
3242	0.416	6434	5037	5801	6379	2682
3251	0.41	6434	5001	5801	6368	2639
3260	0.415	6434	5051	5801	6379	2675
3269	0.412	6434	5027	5801	6362	2657
3278	0.422	6434	5022	5801	6360	2717
3288	0.422	6434	5027	5801	6368	2716
3297	0.425	6434	5008	5801	6359	2736
3306	0.419	6434	5018	5801	6370	2702
3315	0.417	6434	5037	5801	6371	2684
3324	0.419	6434	5002	5801	6353	2698
3333	0.426	6434	5000	5801	6373	2746
3342	0.426	6434	5024	5801	6362	2743
3351	0.425	6434	4997	5801	6376	2740
3360	0.429	6434	5022	5801	6381	2761
3369	0.428	6434	4999	5801	6374	2757
3378	0.426	6434	5008	5801	6365	2746
3387	0.432	6434	4963	5801	6363	2780
3396	0.437	6434	4975	5801	6376	2812
3405	0.432	6434	5008	5801	6366	2781
3414	0.435	6434	4944	5801	6365	2803
3423	0.436	6434	4947	5801	6359	2806
3432	0.434	6434	4977	5801	6359	2795
3441	0.43	6434	5015	5801	6369	2768
3450	0.435	6434	4983	5801	6360	2799
3459	0.435	6434	4988	5801	6370	2800
3468	0.442	6434	4974	5801	6368	2847
3477	0.438	6434	4944	5801	6354	2823
3486	0.44	6434	4978	5801	6376	2835
3495	0.436	6434	4997	5801	6370	2810
3504	0.446	6434	4950	5801	6369	2875
3513	0.44	6434	4977	5801	6379	2831
3522	0.444	6434	4991	5801	6360	2859
3531	0.447	6434	4939	5801	6347	2879
3540	0.442	6434	4952	5801	6370	2848
3549	0.447	6434	4979	5801	6374	2881
3559	0.444	6434	4978	5801	6369	2861
3568	0.447	6434	4951	5801	6355	2881
3577	0.45	6434	4952	5801	6368	2901
3586	0.455	6434	4895	5801	6368	2932
3595	0.452	6434	4937	5801	6368	2910
3604	0.454	6434	4925	5801	6358	2924
3613	0.454	6434	4918	5801	6365	2923
3622	0.451	6434	4952	5801	6356	2902
3631	0.459	6434	4920	5801	6356	2955
3640	0.457	6434	4942	5801	6367	2944
3649	0.462	6434	4923	5801	6367	2975
3658	0.463	6434	4914	5801	6365	2983
3667	0.461	6434	4930	5801	6369	2972
3676	0.461	6434	4927	5801	6358	2968
3685	0.461	6434	4951	5801	6365	2969
3694	0.466	6434	4916	5801	6365	3000
3703	0.465	6434	4871	5801	6361	2995
3712	0.46	6434	4938	5801	6372	2963
3721	0.467	6434	4909	5801	6364	3005
3730	0.468	6434	4852	5801	6383	3017
3739	0.468	6434	4882	5801	6367	3017
3748	0.474	6434	4887	5801	6349	3053
3757	0.468	6434	4913	5801	6355	3017
3766	0.47	6434	4919	5801	6367	3030
3775	0.471	6434	4895	5801	6356	3031
3784	0.476	6434	4860	5801	6361	3064
3793	0.472	6434	4907	5801	6353	3042
3802	0.476	6434	4904	5801	6363	3063
3811	0.477	6434	4897	5801	6363	3071
3820	0.48	6434	4839	5801	6363	3090
3829	0.478	6434	4840	5801	6365	3077
3839	0.482	6434	4857	5801	6366	3105
3848	0.484	6434	4852	5801	6367	3115
3857	0.48	6434	4871	5801	6362	3092
3866	0.482	6434	4904	5801	6364	3104
3875	0.479	6434	4856	5801	6364	3086
3884	0.482	6434	4846	5801	6349	3102
3893	0.486	6434	4861	5801	6367	3131
3902	0.486	6434	4873	5801	6367	3132
3911	0.487	6434	4880	5801	6367	3135
3920	0.483	6434	4871	5801	6356	3113
3929	0.487	6434	4916	5801	6366	3139
3938	0.487	6434	4910	5801	6363	3134
3947	0.497	6434	4832	5801	6369	3198
3956	0.492	6434	4836	5801	6345	3167
3965	0.491	6434	4855	5801	6346	3160
3974	0.493	6434	4843	5801	6359	3174
3983	0.496	6434	4850	5801	6352	3194
3992	0.496	6434	4855	5801	6368	3196
4001	0.497	6434	4836	5801	6355	3204
4010	0.496	6434	4845	5801	6345	3197
4019	0.494	6434	4869	5801	6362	3180
4028	0.497	6434	4833	5801	6360	3200
4037	0.5	6434	4865	5801	6369	3218
4046	0.503	6434	4843	5801	6350	3237
4055	0.502	6434	4812	5801	6359	3233
4064	0.502	6434	4857	5801	6360	3236
4073	0.505	6434	4814	5801	6358	3250
4082	0.51	6434	4823	5801	6347	3283
4091	0.51	6434	4804	5801	6342	3282
4100	0.502	6434	4863	5801	6362	3236
4110	0.506	6434	4812	5801	6349	3257
4119	0.51	6434	4785	5801	6360	3287
4128	0.512	6434	4798	5801	6365	3297
4137	0.512	6434	4761	5801	6359	3300
4146	0.511	6434	4831	5801	6339	3289
4155	0.513	6434	4793	5801	6365	3305
4164	0.513	6434	4824	5801	6359	3305
4173	0.516	6434	4845	5801	6360	3322
4182	0.513	6434	4854	5801	6347	3306
4191	0.523	6434	4810	5801	6359	3370
4200	0.519	6434	4789	5801	6348	3340
4209	0.519	6434	4806	5801	6360	3345
4218	0.52	6434	4806	5801	6358	3350
4227	0.523	6434	4803	5801	6354	3371
4236	0.519	6434	4799	5801	6341	3345
4245	0.522	6434	4800	5801	6359	3364
4254	0.527	6434	4783	5801	6360	3394
4263	0.521	6434	4799	5801	6355	3358
4272	0.527	6434	4829	5801	6355	3391
4281	0.526	6434	4806	5801	6350	3388
4290	0.529	6434	4773	5801	6347	3408
4299	0.529	6434	4736	5801	6341	3405
4308	0.53	6434	4784	5801	6344	3412
4317	0.534	6434	4749	5801	6361	3437
4326	0.537	6434	4785	5801	6359	3459
4335	0.529	6434	4804	5801	6348	3408
4344	0.535	6434	4754	5801	6350	3445
4353	0.536	6434	4746	5801	6333	3451
4362	0.535	6434	4820	5801	6362	3445
4371	0.536	6434	4756	5801	6372	3451
4381	0.534	6434	4762	5801	6347	3439
4390	0.54	6434	4783	5801	6363	3475
4399	0.536	6434	4757	5801	6351	3449
4408	0.544	6434	4713	5801	6363	3503
4417	0.542	6434	4732	5801	6357	3489
4426	0.547	6434	4750	5801	6338	3521
4435	0.544	6434	4741	5801	6356	3506
4444	0.545	6434	4768	5801	6354	3512
4453	0.548	6434	4745	5801	6357	3528
4462	0.547	6434	4773	5801	6344	3521
4471	0.546	6434	4761	5801	6349	3516
4480	0.545	6434	4746	5801	6354	3512
4489	0.548	6434	4741	5801	6357	3531
4498	0.555	6434	4704	5801	6343	3573
4507	0.556	6434	4714	5801	6366	3583
4516	0.55	6434	4712	5801	6353	3545
4525	0.56	6434	4724	5801	6363	3608
4534	0.552	6434	4755	5801	6351	3556
4543	0.554	6434	4760	5801	6345	3569
4552	0.552	6434	4726	5801	6352	3556
4561	0.55	6434	4743	5801	6345	3541
4570	0.557	6434	4723	5801	6354	3590
4579	0.559	6434	4744	5801	6363	3601
4588	0.557	6434	4723	5801	6352	3590
4597	0.565	6434	4688	5801	6348	3641
4606	0.565	6434	4738	5801	6342	3641
4615	0.564	6434	4742	5801	6352	3635
4624	0.571	6434	4686	5801	6350	3674
4633	0.558	6434	4733	5801	6357	3594
4642	0.564	6434	4713	5801	6347	3631
4651	0.562	6434	4729	5801	6346	3616
4661	0.57	6434	4716	5801	6336	3669
4670	0.562	6434	4739	5801	6365	3619
4679	0.572	6434	4675	5801	6352	3683
4688	0.576	6434	4712	5801	6352	3709
4697	0.574	6434	4699	5801	6341	3696
4706	0.571	6434	4714	5801	6338	3680
4715	0.574	6434	4675	5801	6339	3694
4724	0.577	6434	4741	5801	6358	3717
4733	0.573	6434	4685	5801	6340	3688
4742	0.571	6434	4711	5801	6357	3677
4751	0.579	6434	4667	5801	6357	3728
4760	0.579	6434	4691	5801	6343	3727
4769	0.578	6434	4687	5801	6329	3721
4778	0.583	6434	4674	5801	6354	3753
4787	0.583	6434	4652	5801	6335	3756
4796	0.58	6434	4660	5801	6346	3734
4805	0.582	6434	4725	5801	6360	3748
4814	0.584	6434	4685	5801	6336	3761
4823	0.583	6434	4662	5801	6344	3757
4832	0.585	6434	4671	5801	6338	3767
4841	0.587	6434	4676	5801	6347	3782
4850	0.59	6434	4665	5801	6340	3799
4859	0.586	6434	4689	5801	6360	3775
4868	0.594	6434	4674	5801	6357	3828
4877	0.593	6434	4655	5801	6352	3817
4886	0.594	6434	4625	5801	6339	3828
4895	0.592	6434	4700	5801	6353	3815
4904	0.59	6434	4667	5801	6354	3798
4913	0.596	6434	4646	5801	6338	3836
4922	0.601	6434	4660	5801	6343	3872
4932	0.6	6434	4660	5801	6337	3862
4941	0.592	6434	4701	5801	6333	3814
4950	0.599	6434	4675	5801	6345	3856
4959	0.596	6434	4635	5801	6330	3840
4968	0.6	6434	4712	5801	6354	3865
4977	0.602	6434	4654	5801	6342	3877
4986	0.6	6434	4680	5801	6353	3866
4995	0.599	6434	4646	5801	6330	3856
5004	0.609	6434	4655	5801	6352	3920
5013	0.605	6434	4649	5801	6348	3895
5022	0.602	6434	4634	5801	6338	3874
5031	0.608	6434	4657	5801	6349	3915
5040	0.609	6434	4638	5801	6347	3923
5049	0.61	6434	4638	5801	6343	3927
5058	0.606	6434	4676	5801	6357	3905
5067	0.613	6434	4620	5801	6351	3947
5076	0.609	6434	4682	5801	6343	3920
5085	0.614	6434	4647	5801	6342	3953
5094	0.611	6434	4644	5801	6349	3936
5103	0.612	6434	4616	5801	6359	3941
5112	0.617	6434	4590	5801	6338	3976
5121	0.611	6434	4601	5801	6351	3933
5130	0.618	6434	4635	5801	6354	3977
5139	0.618	6434	4646	5801	6351	3979
5148	0.62	6434	4644	5801	6371	3995
5157	0.623	6434	4624	5801	6330	4014
5166	0.624	6434	4638	5801	6338	4016
5175	0.62	6434	4611	5801	6354	3990
5184	0.624	6434	4631	5801	6356	4015
5193	0.618	6434	4663	5801	6342	3982
5203	0.622	6434	4643	5801	6348	4003
5212	0.625	6434	4603	5801	6340	4024
5221	0.629	6434	4590	5801	6347	4049
5230	0.629	6434	4601	5801	6338	4049
5239	0.629	6434	4641	5801	6351	4050
5248	0.637	6434	4576	5801	6319	4100
5257	0.625	6434	4649	5801	6337	4023
5266	0.633	6434	4614	5801	6328	4076
5275	0.634	6434	4586	5801	6353	4081
5284	0.634	6434	4576	5801	6341	4083
5293	0.633	6434	4641	5801	6338	4078
5302	0.636	6434	4593	5801	6333	4093
5311	0.639	6434	4571	5801	6341	4117
5320	0.636	6434	4597	5801	6336	4098
5329	0.639	6434	4577	5801	6329	4112
5338	0.641	6434	4582	5801	6350	4126
5347	0.639	6434	4623	5801	6355	4112
5356	0.638	6434	4622	5801	6346	4110
5365	0.641	6434	4643	5801	6338	4125
5374	0.644	6434	4581	5801	6359	4145
5383	0.65	6434	4586	5801	6352	4183
5392	0.644	6434	4576	5801	6342	4148
5401	0.648	6434	4595	5801	6343	4175
5410	0.642	6434	4555	5801	6343	4134
5419	0.644	6434	4565	5801	6340	4147
5428	0.646	6434	4591	5801	6329	4159
5437	0.647	6434	4603	5801	6347	4169
5446	0.653	6434	4600	5801	6344	4204
5455	0.649	6434	4581	5801	6340	4178
5464	0.651	6434	4591	5801	6336	4193
5473	0.659	6434	4537	5801	6359	4242
5483	0.652	6434	4545	5801	6332	4197
5492	0.653	6434	4594	5801	6345	4203
5501	0.654	6434	4587	5801	6346	4212
5510	0.656	6434	4569	5801	6340	4225
5519	0.66	6434	4570	5801	6346	4252
5528	0.658	6434	4585	5801	6358	4234
5537	0.656	6434	4565	5801	6340	4221
5546	0.658	6434	4597	5801	6341	4239
5555	0.662	6434	4562	5801	6331	4262
5564	0.669	6434	4513	5801	6348	4310
5573	0.663	6434	4564	5801	6335	4267
5582	0.668	6434	4579	5801	6356	4304
5591	0.659	6434	4593	5801	6349	4246
5600	0.666	6434	4546	5801	6339	4288
5609	0.665	6434	4529	5801	6341	4285
5618	0.674	6434	4544	5801	6330	4338
5627	0.668	6434	4596	5801	6349	4299
5636	0.664	6434	4536	5801	6333	4275
5645	0.675	6434	4506	5801	6342	4347
5654	0.671	6434	4570	5801	6339	4318
5663	0.667	6434	4533	5801	6351	4296
5672	0.672	6434	4591	5801	6349	4327
5681	0.668	6434	4618	5801	6334	4304
5690	0.677	6434	4577	5801	6340	4358
5699	0.68	6434	4530	5801	6351	4376
5708	0.682	6434	4526	5801	6336	4390
5717	0.677	6434	4566	5801	6345	4360
5726	0.679	6434	4535	5801	6337	4369
5735	0.681	6434	4549	5801	6339	4382
5744	0.681	6434	4536	5801	6348	4386
5754	0.687	6434	4548	5801	6340	4426
5763	0.681	6434	4549	5801	6333	4383
5772	0.68	6434	4534	5801	6347	4377
5781	0.686	6434	4571	5801	6345	4416
5790	0.684	6434	4543	5801	6332	4406
5799	0.689	6434	4480	5801	6327	4438
