dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
3782	0.157	15235	13729	10315	15100	2406
3821	0.159	15235	13740	10315	15083	2425
3860	0.16	15235	13691	10315	15083	2446
3898	0.161	15235	13666	10315	15084	2466
3937	0.162	15235	13658	10315	15075	2481
3976	0.163	15235	13666	10315	15097	2496
4014	0.165	15235	13635	10315	15088	2517
4053	0.166	15235	13677	10315	15097	2539
4091	0.168	15235	13612	10315	15100	2563
4130	0.169	15235	13594	10315	15073	2581
4169	0.17	15235	13582	10315	15077	2599
4207	0.171	15235	13580	10315	15087	2618
4246	0.173	15235	13524	10315	15086	2637
4284	0.174	15235	13524	10315	15069	2661
4323	0.175	15235	13514	10315	15086	2679
4362	0.177	15235	13477	10315	15067	2703
4400	0.178	15235	13494	10315	15067	2721
4439	0.179	15235	13476	10315	15076	2738
4477	0.18	15235	13436	10315	15067	2756
4516	0.182	15235	13452	10315	15061	2773
4555	0.183	15235	13501	10315	15057	2791
4593	0.184	15235	13425	10315	15073	2806
4632	0.185	15235	13361	10315	15049	2830
4670	0.187	15235	13400	10315	15074	2852
4709	0.188	15235	13397	10315	15068	2871
4748	0.189	15235	13382	10315	15072	2889
4786	0.19	15235	13358	10315	15049	2909
4825	0.192	15235	13253	10315	15049	2927
4863	0.193	15235	13246	10315	15047	2945
4902	0.194	15235	13300	10315	15059	2964
4941	0.195	15235	13271	10315	15078	2986
4979	0.197	15235	13288	10315	15061	3007
5018	0.199	15235	13271	10315	15068	3033
5056	0.2	15235	13274	10315	15041	3052
5095	0.201	15235	13181	10315	15044	3067
5134	0.202	15235	13194	10315	15048	3090
5172	0.204	15235	13158	10315	15061	3111
5211	0.205	15235	13162	10315	15046	3135
5249	0.207	15235	13094	10315	15036	3156
5288	0.208	15235	13114	10315	15056	3172
5327	0.209	15235	13170	10315	15045	3194
5365	0.211	15235	13086	10315	15045	3215
5404	0.212	15235	13081	10315	15031	3235
5442	0.213	15235	13096	10315	15045	3257
5481	0.214	15235	13070	10315	15020	3269
5520	0.215	15235	13019	10315	15028	3284
5558	0.216	15235	13050	10315	15048	3298
5597	0.217	15235	13044	10315	15048	3313
5635	0.218	15235	13052	10315	15057	3330
5674	0.219	15235	12959	10315	15022	3347
5713	0.22	15235	12980	10315	15027	3364
5751	0.221	15235	12984	10315	15036	3381
5790	0.223	15235	12940	10315	15040	3406
5828	0.224	15235	12922	10315	15020	3427
5867	0.226	15235	12929	10315	15013	3449
5906	0.227	15235	12899	10315	15020	3466
5944	0.228	15235	12853	10315	15030	3486
5983	0.229	15235	12839	10315	15033	3503
6021	0.23	15235	12820	10315	15027	3518
6060	0.232	15235	12851	10315	15025	3536
6099	0.233	15235	12834	10315	15025	3554
6137	0.234	15235	12830	10315	15032	3572
6176	0.235	15235	12834	10315	15020	3587
6214	0.236	15235	12698	10315	14997	3609
6253	0.238	15235	12796	10315	15011	3631
6292	0.24	15235	12762	10315	15013	3657
6330	0.241	15235	12705	10315	15003	3677
6369	0.242	15235	12673	10315	15026	3695
6407	0.243	15235	12745	10315	15008	3716
6446	0.245	15235	12675	10315	15004	3735
6485	0.246	15235	12654	10315	15006	3756
6523	0.247	15235	12603	10315	15001	3775
6562	0.248	15235	12596	10315	15000	3792
6600	0.249	15235	12677	10315	15028	3808
6639	0.25	15235	12649	10315	15003	3822
6678	0.252	15235	12555	10315	14989	3845
6716	0.253	15235	12597	10315	15006	3863
6755	0.255	15235	12553	10315	14994	3886
6793	0.256	15235	12536	10315	15000	3905
6832	0.257	15235	12477	10315	14972	3927
6871	0.259	15235	12539	10315	14972	3946
6909	0.26	15235	12488	10315	14985	3962
6948	0.261	15235	12533	10315	14971	3980
6986	0.262	15235	12483	10315	14965	4002
7025	0.263	15235	12445	10315	14974	4019
7064	0.265	15235	12444	10315	14973	4038
7102	0.266	15235	12386	10315	14961	4056
7141	0.267	15235	12440	10315	14993	4074
7179	0.268	15235	12360	10315	14966	4091
7218	0.269	15235	12367	10315	14959	4103
7257	0.27	15235	12340	10315	14967	4121
7295	0.271	15235	12360	10315	14982	4137
7334	0.272	15235	12317	10315	14967	4154
7372	0.273	15235	12284	10315	14972	4171
7411	0.274	15235	12326	10315	14982	4186
7450	0.275	15235	12270	10315	14949	4202
7488	0.277	15235	12277	10315	14963	4222
7527	0.278	15235	12277	10315	14967	4241
7565	0.279	15235	12292	10315	14966	4262
7604	0.281	15235	12216	10315	14945	4282
7643	0.282	15235	12213	10315	14979	4303
7681	0.283	15235	12224	10315	14938	4324
7720	0.284	15235	12191	10315	14960	4339
7759	0.285	15235	12173	10315	14950	4357
7797	0.287	15235	12111	10315	14959	4375
7836	0.288	15235	12113	10315	14946	4393
7874	0.289	15235	12103	10315	14971	4411
7913	0.29	15235	12121	10315	14949	4431
7952	0.292	15235	12088	10315	14948	4449
7990	0.293	15235	12057	10315	14945	4465
8029	0.294	15235	12040	10315	14947	4489
8067	0.295	15235	12037	10315	14946	4505
8106	0.297	15235	12051	10315	14938	4525
8145	0.298	15235	12013	10315	14934	4544
8183	0.299	15235	11971	10315	14939	4563
8222	0.3	15235	11967	10315	14942	4579
8260	0.301	15235	11967	10315	14933	4593
8299	0.302	15235	12028	10315	14961	4608
8338	0.303	15235	11955	10315	14929	4624
8376	0.304	15235	11904	10315	14930	4642
8415	0.306	15235	11905	10315	14940	4663
8453	0.307	15235	11910	10315	14919	4682
8492	0.308	15235	11854	10315	14923	4697
8531	0.309	15235	11867	10315	14920	4721
8569	0.31	15235	11796	10315	14922	4730
8608	0.311	15235	11835	10315	14921	4748
8646	0.312	15235	11882	10315	14915	4768
8685	0.314	15235	11760	10315	14912	4785
8724	0.315	15235	11790	10315	14940	4804
8762	0.316	15235	11825	10315	14934	4821
8801	0.317	15235	11777	10315	14919	4836
8839	0.318	15235	11757	10315	14933	4856
8878	0.319	15235	11717	10315	14908	4871
8917	0.321	15235	11617	10315	14897	4892
8955	0.322	15235	11650	10315	14924	4907
8994	0.323	15235	11718	10315	14905	4925
9032	0.324	15235	11629	10315	14911	4943
9071	0.325	15235	11641	10315	14899	4959
9110	0.326	15235	11627	10315	14887	4978
9148	0.328	15235	11627	10315	14891	4998
9187	0.329	15235	11571	10315	14926	5020
9225	0.33	15235	11619	10315	14893	5038
9264	0.331	15235	11555	10315	14911	5055
9303	0.332	15235	11554	10315	14902	5073
9341	0.333	15235	11531	10315	14896	5085
9380	0.335	15235	11553	10315	14910	5106
9418	0.336	15235	11558	10315	14895	5119
9457	0.337	15235	11489	10315	14897	5139
9496	0.338	15235	11472	10315	14884	5154
9534	0.339	15235	11428	10315	14883	5165
9573	0.34	15235	11428	10315	14894	5182
9611	0.341	15235	11474	10315	14893	5206
9650	0.342	15235	11350	10315	14889	5223
9689	0.344	15235	11437	10315	14888	5242
9727	0.345	15235	11425	10315	14885	5257
9766	0.345	15235	11346	10315	14887	5268
9804	0.347	15235	11345	10315	14882	5289
9843	0.348	15235	11318	10315	14885	5305
9882	0.349	15235	11386	10315	14892	5326
9920	0.35	15235	11287	10315	14879	5342
9959	0.351	15235	11284	10315	14896	5353
9997	0.352	15235	11340	10315	14883	5364
10036	0.353	15235	11261	10315	14871	5383
10075	0.354	15235	11237	10315	14857	5398
10113	0.355	15235	11268	10315	14878	5409
10152	0.356	15235	11283	10315	14860	5425
10190	0.357	15235	11185	10315	14884	5441
10229	0.358	15235	11178	10315	14867	5456
10268	0.358	15235	11149	10315	14852	5469
10306	0.36	15235	11149	10315	14855	5486
10345	0.361	15235	11122	10315	14864	5502
10383	0.362	15235	11250	10315	14861	5517
10422	0.363	15235	11116	10315	14867	5536
10461	0.364	15235	11106	10315	14868	5552
10499	0.365	15235	11065	10315	14866	5570
10538	0.366	15235	11056	10315	14867	5587
10576	0.367	15235	11084	10315	14859	5606
10615	0.369	15235	11116	10315	14867	5624
10654	0.37	15235	10958	10315	14838	5644
10692	0.371	15235	10978	10315	14855	5659
10731	0.372	15235	11004	10315	14861	5673
10769	0.373	15235	10976	10315	14888	5690
10808	0.374	15235	10927	10315	14840	5706
10847	0.375	15235	10886	10315	14846	5718
10885	0.376	15235	10931	10315	14844	5736
10924	0.377	15235	10904	10315	14824	5745
10962	0.377	15235	10863	10315	14850	5758
11001	0.378	15235	10910	10315	14873	5766
11040	0.379	15235	10868	10315	14858	5785
11078	0.38	15235	10836	10315	14827	5800
11117	0.381	15235	10807	10315	14840	5818
11155	0.382	15235	10900	10315	14837	5834
11194	0.383	15235	10801	10315	14858	5845
11233	0.384	15235	10824	10315	14843	5859
11271	0.385	15235	10789	10315	14854	5874
11310	0.386	15235	10708	10315	14827	5891
11348	0.387	15235	10729	10315	14818	5909
11387	0.389	15235	10787	10315	14827	5932
11426	0.39	15235	10738	10315	14873	5947
11464	0.391	15235	10747	10315	14847	5961
11503	0.392	15235	10710	10315	14821	5980
11541	0.393	15235	10638	10315	14815	5994
11580	0.394	15235	10641	10315	14822	6012
11619	0.395	15235	10597	10315	14819	6028
11657	0.396	15235	10605	10315	14797	6037
11696	0.397	15235	10607	10315	14813	6059
11735	0.398	15235	10561	10315	14812	6078
11773	0.399	15235	10589	10315	14828	6093
11812	0.401	15235	10566	10315	14797	6111
11850	0.402	15235	10580	10315	14835	6130
11889	0.403	15235	10500	10315	14841	6152
11928	0.404	15235	10468	10315	14816	6170
11966	0.405	15235	10496	10315	14806	6184
12005	0.406	15235	10479	10315	14823	6199
12043	0.407	15235	10441	10315	14810	6215
12082	0.408	15235	10440	10315	14811	6229
12121	0.41	15235	10472	10315	14825	6249
12159	0.411	15235	10388	10315	14808	6266
12198	0.412	15235	10374	10315	14799	6282
12236	0.412	15235	10429	10315	14791	6289
12275	0.414	15235	10391	10315	14801	6309
12314	0.414	15235	10377	10315	14796	6322
12352	0.416	15235	10369	10315	14806	6338
12391	0.417	15235	10347	10315	14779	6353
12429	0.418	15235	10272	10315	14789	6369
12468	0.418	15235	10352	10315	14826	6382
12507	0.419	15235	10249	10315	14806	6398
12545	0.421	15235	10246	10315	14790	6414
12584	0.422	15235	10261	10315	14795	6430
12622	0.422	15235	10219	10315	14777	6443
12661	0.424	15235	10260	10315	14778	6460
12700	0.425	15235	10276	10315	14791	6479
12738	0.426	15235	10245	10315	14785	6496
12777	0.427	15235	10159	10315	14787	6512
12815	0.428	15235	10100	10315	14789	6525
12854	0.429	15235	10142	10315	14784	6543
12893	0.43	15235	10105	10315	14793	6561
12931	0.431	15235	10130	10315	14770	6574
12970	0.432	15235	10102	10315	14776	6590
13008	0.433	15235	10022	10315	14762	6608
13047	0.435	15235	10007	10315	14753	6630
13086	0.435	15235	10004	10315	14805	6642
13124	0.437	15235	10088	10315	14792	6661
13163	0.438	15235	10025	10315	14770	6677
13201	0.439	15235	10008	10315	14752	6689
13240	0.44	15235	10090	10315	14790	6705
13279	0.44	15235	9993	10315	14748	6718
13317	0.441	15235	10035	10315	14748	6733
13356	0.443	15235	9976	10315	14777	6750
13394	0.443	15235	9905	10315	14777	6763
13433	0.445	15235	9871	10315	14756	6783
13472	0.446	15235	9891	10315	14764	6797
13510	0.447	15235	9809	10315	14767	6817
13549	0.448	15235	9898	10315	14751	6835
13587	0.449	15235	9863	10315	14758	6852
13626	0.45	15235	9778	10315	14769	6866
13665	0.451	15235	9858	10315	14754	6885
13703	0.452	15235	9739	10315	14753	6900
13742	0.453	15235	9763	10315	14734	6914
13780	0.454	15235	9784	10315	14755	6928
13819	0.455	15235	9789	10315	14753	6945
13858	0.456	15235	9776	10315	14756	6958
13896	0.457	15235	9775	10315	14764	6974
13935	0.458	15235	9738	10315	14734	6985
13973	0.459	15235	9708	10315	14737	7000
14012	0.46	15235	9685	10315	14721	7014
14051	0.461	15235	9645	10315	14750	7031
14089	0.462	15235	9654	10315	14746	7047
14128	0.463	15235	9650	10315	14746	7060
14166	0.464	15235	9578	10315	14746	7073
14205	0.465	15235	9643	10315	14767	7090
14244	0.465	15235	9599	10315	14779	7099
14282	0.467	15235	9540	10315	14755	7116
14321	0.468	15235	9669	10315	14746	7130
14359	0.469	15235	9567	10315	14742	7148
14398	0.47	15235	9458	10315	14740	7162
14437	0.471	15235	9480	10315	14753	7179
14475	0.472	15235	9462	10315	14736	7193
14514	0.473	15235	9494	10315	14749	7211
14552	0.474	15235	9446	10315	14704	7231
14591	0.475	15235	9462	10315	14720	7245
14630	0.476	15235	9473	10315	14744	7261
14668	0.477	15235	9400	10315	14721	7282
14707	0.478	15235	9424	10315	14733	7297
14745	0.48	15235	9513	10315	14735	7313
14784	0.481	15235	9384	10315	14735	7329
14823	0.482	15235	9319	10315	14707	7348
14861	0.483	15235	9265	10315	14711	7361
14900	0.484	15235	9282	10315	14750	7379
14938	0.485	15235	9289	10315	14712	7397
14977	0.486	15235	9297	10315	14714	7412
15016	0.487	15235	9273	10315	14717	7423
15054	0.488	15235	9254	10315	14738	7442
15093	0.489	15235	9239	10315	14715	7451
15131	0.49	15235	9288	10315	14707	7473
15170	0.491	15235	9242	10315	14712	7489
15209	0.492	15235	9134	10315	14730	7503
15247	0.493	15235	9160	10315	14706	7518
15286	0.494	15235	9161	10315	14703	7532
15324	0.495	15235	9166	10315	14703	7548
15363	0.496	15235	9188	10315	14728	7564
15402	0.497	15235	9144	10315	14703	7577
15440	0.498	15235	9097	10315	14733	7591
15479	0.499	15235	9173	10315	14686	7603
15518	0.5	15235	9089	10315	14681	7618
15556	0.501	15235	9065	10315	14686	7637
15595	0.502	15235	9057	10315	14720	7648
15633	0.502	15235	9030	10315	14709	7663
15672	0.504	15235	9021	10315	14702	7680
15711	0.505	15235	8996	10315	14722	7697
15749	0.506	15235	8934	10315	14705	7713
15788	0.507	15235	9135	10315	14704	7726
15826	0.507	15235	8952	10315	14686	7736
15865	0.508	15235	8945	10315	14683	7753
15904	0.509	15235	9021	10315	14711	7768
15942	0.51	15235	8996	10315	14712	7781
15981	0.512	15235	8973	10315	14697	7803
16019	0.512	15235	8954	10315	14711	7811
16058	0.513	15235	8914	10315	14717	7829
16097	0.514	15235	8881	10315	14705	7842
16135	0.515	15235	8899	10315	14719	7849
16174	0.516	15235	8852	10315	14694	7863
16212	0.516	15235	8784	10315	14664	7876
16251	0.518	15235	8757	10315	14669	7892
16290	0.518	15235	8685	10315	14671	7906
16328	0.52	15235	8799	10315	14673	7923
16367	0.52	15235	8730	10315	14679	7933
16405	0.521	15235	8727	10315	14677	7947
16444	0.522	15235	8768	10315	14673	7955
16483	0.522	15235	8739	10315	14682	7967
16521	0.523	15235	8704	10315	14666	7983
16560	0.525	15235	8726	10315	14673	8002
16598	0.526	15235	8736	10315	14692	8015
16637	0.527	15235	8653	10315	14674	8030
16676	0.527	15235	8702	10315	14647	8036
16714	0.528	15235	8695	10315	14671	8051
16753	0.529	15235	8594	10315	14666	8070
16791	0.53	15235	8559	10315	14667	8087
16830	0.531	15235	8598	10315	14667	8098
16869	0.532	15235	8551	10315	14654	8116
16907	0.533	15235	8512	10315	14618	8129
16946	0.534	15235	8541	10315	14641	8143
16984	0.535	15235	8514	10315	14655	8161
17023	0.536	15235	8489	10315	14666	8181
17062	0.537	15235	8471	10315	14647	8194
17100	0.538	15235	8492	10315	14652	8211
17139	0.539	15235	8536	10315	14636	8223
17177	0.54	15235	8379	10315	14643	8239
17216	0.541	15235	8410	10315	14629	8251
17255	0.542	15235	8401	10315	14638	8267
17293	0.543	15235	8373	10315	14634	8283
17332	0.544	15235	8378	10315	14641	8293
17370	0.545	15235	8422	10315	14658	8308
17409	0.546	15235	8315	10315	14635	8320
17448	0.546	15235	8335	10315	14631	8333
17486	0.547	15235	8301	10315	14627	8347
17525	0.548	15235	8318	10315	14605	8361
17563	0.549	15235	8319	10315	14627	8376
17602	0.55	15235	8265	10315	14612	8391
17641	0.551	15235	8284	10315	14626	8404
17679	0.552	15235	8294	10315	14635	8417
17718	0.553	15235	8301	10315	14627	8431
17756	0.554	15235	8303	10315	14613	8444
17795	0.555	15235	8177	10315	14599	8459
17834	0.556	15235	8271	10315	14622	8477
17872	0.557	15235	8222	10315	14647	8491
17911	0.558	15235	8220	10315	14624	8503
17949	0.558	15235	8242	10315	14620	8512
17988	0.56	15235	8114	10315	14605	8532
18027	0.561	15235	8076	10315	14590	8547
18065	0.561	15235	8119	10315	14616	8558
18104	0.562	15235	8099	10315	14607	8569
18142	0.563	15235	8060	10315	14643	8583
18181	0.564	15235	7919	10315	14592	8595
18220	0.565	15235	8070	10315	14611	8611
18258	0.566	15235	8018	10315	14583	8627
18297	0.567	15235	7949	10315	14592	8645
18335	0.568	15235	7954	10315	14616	8656
18374	0.569	15235	8002	10315	14622	8673
18413	0.569	15235	8059	10315	14605	8683
18451	0.571	15235	7971	10315	14614	8701
18490	0.572	15235	7922	10315	14624	8718
18528	0.573	15235	7941	10315	14592	8730
18567	0.573	15235	7890	10315	14599	8743
18606	0.574	15235	7842	10315	14628	8753
18644	0.575	15235	7874	10315	14591	8769
18683	0.576	15235	7912	10315	14602	8783
18721	0.577	15235	7868	10315	14597	8795
18760	0.578	15235	7767	10315	14608	8808
18799	0.579	15235	7788	10315	14611	8825
18837	0.58	15235	7828	10315	14570	8839
18876	0.581	15235	7711	10315	14557	8856
18914	0.582	15235	7768	10315	14582	8875
18953	0.583	15235	7718	10315	14567	8886
18992	0.584	15235	7745	10315	14579	8899
19030	0.585	15235	7688	10315	14578	8914
19069	0.585	15235	7729	10315	14584	8923
19107	0.586	15235	7724	10315	14598	8931
19146	0.587	15235	7589	10315	14591	8946
19185	0.588	15235	7612	10315	14589	8963
19223	0.589	15235	7642	10315	14583	8979
19262	0.59	15235	7680	10315	14576	8992
19301	0.59	15235	7574	10315	14566	9003
19339	0.591	15235	7564	10315	14539	9015
19378	0.593	15235	7593	10315	14566	9035
19416	0.593	15235	7598	10315	14554	9047
19455	0.594	15235	7543	10315	14554	9060
19494	0.595	15235	7527	10315	14570	9075
19532	0.596	15235	7527	10315	14583	9088
19571	0.597	15235	7434	10315	14561	9105
19609	0.598	15235	7506	10315	14564	9122
19648	0.599	15235	7432	10315	14577	9137
19687	0.601	15235	7463	10315	14549	9158
19725	0.602	15235	7445	10315	14559	9175
19764	0.603	15235	7375	10315	14543	9190
19802	0.604	15235	7435	10315	14556	9210
19841	0.605	15235	7413	10315	14565	9224
19880	0.606	15235	7421	10315	14564	9241
19918	0.607	15235	7348	10315	14541	9255
19957	0.608	15235	7335	10315	14611	9271
19995	0.609	15235	7326	10315	14584	9291
20034	0.611	15235	7269	10315	14522	9310
20073	0.611	15235	7361	10315	14533	9317
20111	0.612	15235	7229	10315	14522	9332
20150	0.613	15235	7249	10315	14536	9344
20188	0.614	15235	7291	10315	14517	9358
20227	0.615	15235	7245	10315	14537	9372
20266	0.616	15235	7236	10315	14521	9385
20304	0.616	15235	7203	10315	14551	9397
20343	0.617	15235	7161	10315	14546	9407
20381	0.618	15235	7057	10315	14506	9419
20420	0.618	15235	7248	10315	14549	9429
20459	0.619	15235	7123	10315	14543	9444
20497	0.621	15235	7071	10315	14527	9461
20536	0.621	15235	7162	10315	14531	9472
20574	0.622	15235	7167	10315	14552	9487
20613	0.623	15235	7150	10315	14529	9495
20652	0.624	15235	7135	10315	14529	9511
20690	0.625	15235	7107	10315	14552	9529
20729	0.626	15235	7017	10315	14532	9547
20767	0.627	15235	7124	10315	14520	9554
20806	0.628	15235	7071	10315	14523	9568
20845	0.629	15235	7056	10315	14528	9585
20883	0.629	15235	6971	10315	14547	9593
20922	0.63	15235	6989	10315	14505	9601
20960	0.631	15235	6953	10315	14514	9617
20999	0.632	15235	6894	10315	14548	9631
21038	0.633	15235	6849	10315	14526	9646
21076	0.633	15235	6921	10315	14503	9656
21115	0.634	15235	6842	10315	14487	9670
21153	0.635	15235	6783	10315	14517	9684
21192	0.636	15235	6876	10315	14492	9701
21231	0.637	15235	6854	10315	14503	9715
21269	0.638	15235	6875	10315	14496	9729
21308	0.639	15235	6775	10315	14509	9745
21346	0.64	15235	6806	10315	14490	9758
21385	0.641	15235	6762	10315	14501	9770
21424	0.641	15235	6739	10315	14502	9777
21462	0.642	15235	6741	10315	14515	9788
21501	0.643	15235	6816	10315	14496	9798
21539	0.644	15235	6751	10315	14503	9813
21578	0.645	15235	6639	10315	14502	9828
21617	0.645	15235	6706	10315	14499	9840
21655	0.647	15235	6767	10315	14500	9860
21694	0.648	15235	6670	10315	14463	9876
21732	0.648	15235	6693	10315	14505	9886
21771	0.65	15235	6642	10315	14498	9905
21810	0.651	15235	6669	10315	14495	9924
21848	0.652	15235	6657	10315	14512	9938
21887	0.653	15235	6581	10315	14497	9959
21925	0.654	15235	6620	10315	14487	9974
21964	0.655	15235	6547	10315	14465	9987
22003	0.656	15235	6564	10315	14464	10003
22041	0.657	15235	6449	10315	14498	10013
22080	0.658	15235	6495	10315	14491	10026
22118	0.658	15235	6433	10315	14475	10037
22157	0.659	15235	6504	10315	14448	10044
22196	0.66	15235	6503	10315	14497	10056
22234	0.661	15235	6513	10315	14460	10072
22273	0.662	15235	6378	10315	14485	10089
22311	0.663	15235	6341	10315	14442	10105
22350	0.664	15235	6403	10315	14476	10118
22389	0.665	15235	6396	10315	14468	10133
22427	0.665	15235	6364	10315	14485	10143
22466	0.666	15235	6269	10315	14470	10156
22504	0.667	15235	6326	10315	14479	10166
22543	0.668	15235	6248	10315	14467	10180
22582	0.669	15235	6311	10315	14491	10194
22620	0.67	15235	6256	10315	14478	10208
22659	0.671	15235	6293	10315	14492	10223
22697	0.671	15235	6237	10315	14481	10235
22736	0.672	15235	6277	10315	14479	10247
22775	0.673	15235	6265	10315	14490	10259
22813	0.674	15235	6209	10315	14461	10270
22852	0.675	15235	6188	10315	14457	10286
22890	0.676	15235	6231	10315	14454	10299
22929	0.676	15235	6168	10315	14454	10314
22968	0.677	15235	6081	10315	14451	10326
23006	0.679	15235	6124	10315	14458	10345
23045	0.679	15235	6130	10315	14473	10358
23083	0.68	15235	6148	10315	14463	10366
23122	0.681	15235	6115	10315	14448	10382
23161	0.681	15235	6111	10315	14448	10389
23199	0.682	15235	6086	10315	14458	10403
23238	0.683	15235	6088	10315	14486	10419
23277	0.684	15235	6048	10315	14463	10434
23315	0.685	15235	6040	10315	14474	10445
23354	0.686	15235	6054	10315	14461	10455
23392	0.687	15235	5959	10315	14455	10478
23431	0.688	15235	5984	10315	14439	10491
23470	0.689	15235	6027	10315	14457	10500
23508	0.689	15235	5986	10315	14456	10507
23547	0.69	15235	6010	10315	14454	10523
23585	0.691	15235	5888	10315	14451	10541
23624	0.693	15235	5929	10315	14439	10560
23663	0.694	15235	5866	10315	14472	10577
23701	0.695	15235	5906	10315	14438	10591
23740	0.696	15235	5817	10315	14448	10605
23778	0.697	15235	5852	10315	14434	10622
23817	0.698	15235	5869	10315	14417	10637
23856	0.699	15235	5819	10315	14453	10652
23894	0.7	15235	5778	10315	14455	10665
23933	0.7	15235	5744	10315	14449	10679
23971	0.701	15235	5801	10315	14420	10692
24010	0.702	15235	5756	10315	14417	10702
24049	0.702	15235	5703	10315	14462	10707
24087	0.703	15235	5688	10315	14403	10721
24126	0.704	15235	5729	10315	14415	10732
24164	0.705	15235	5712	10315	14428	10745
24203	0.705	15235	5655	10315	14427	10753
24242	0.706	15235	5675	10315	14441	10763
24280	0.707	15235	5611	10315	14417	10778
24319	0.708	15235	5753	10315	14417	10789
24357	0.709	15235	5714	10315	14433	10803
24396	0.709	15235	5520	10315	14385	10814
24435	0.71	15235	5576	10315	14390	10822
24473	0.71	15235	5589	10315	14421	10830
