dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
1143	0.199	5416	4694	5171	5381	1083
1150	0.2	5416	4672	5171	5398	1085
1157	0.199	5416	4708	5171	5390	1080
1163	0.199	5416	4700	5171	5394	1083
1170	0.205	5416	4685	5171	5380	1113
1176	0.202	5416	4694	5171	5383	1097
1183	0.206	5416	4695	5171	5391	1117
1190	0.204	5416	4679	5171	5387	1108
1196	0.206	5416	4686	5171	5386	1119
1203	0.21	5416	4672	5171	5383	1138
1209	0.209	5416	4688	5171	5378	1132
1216	0.209	5416	4663	5171	5383	1135
1223	0.214	5416	4662	5171	5389	1161
1229	0.211	5416	4657	5171	5397	1143
1236	0.212	5416	4671	5171	5387	1153
1243	0.215	5416	4661	5171	5390	1169
1249	0.217	5416	4645	5171	5383	1178
1256	0.217	5416	4645	5171	5388	1180
1262	0.218	5416	4615	5171	5387	1186
1269	0.218	5416	4662	5171	5380	1182
1276	0.218	5416	4614	5171	5381	1186
1282	0.22	5416	4606	5171	5381	1196
1289	0.223	5416	4605	5171	5382	1213
1295	0.221	5416	4645	5171	5386	1197
1302	0.226	5416	4608	5171	5392	1226
1309	0.226	5416	4600	5171	5392	1229
1315	0.227	5416	4603	5171	5384	1232
1322	0.227	5416	4612	5171	5380	1233
1329	0.228	5416	4610	5171	5384	1237
1335	0.229	5416	4617	5171	5389	1245
1342	0.232	5416	4602	5171	5381	1258
1348	0.233	5416	4597	5171	5389	1267
1355	0.235	5416	4578	5171	5380	1273
1362	0.233	5416	4601	5171	5391	1262
1368	0.235	5416	4601	5171	5392	1274
1375	0.233	5416	4591	5171	5382	1264
1381	0.239	5416	4594	5171	5389	1297
1388	0.238	5416	4569	5171	5380	1292
1395	0.242	5416	4553	5171	5380	1312
1401	0.241	5416	4571	5171	5378	1309
1408	0.241	5416	4556	5171	5386	1307
1414	0.243	5416	4563	5171	5381	1319
1421	0.24	5416	4600	5171	5381	1305
1428	0.245	5416	4555	5171	5391	1330
1434	0.247	5416	4556	5171	5384	1339
1441	0.247	5416	4598	5171	5383	1340
1448	0.248	5416	4549	5171	5381	1344
1454	0.251	5416	4544	5171	5391	1360
1461	0.251	5416	4583	5171	5377	1361
1467	0.254	5416	4544	5171	5390	1379
1474	0.251	5416	4546	5171	5374	1361
1481	0.254	5416	4562	5171	5390	1380
1487	0.254	5416	4528	5171	5386	1381
1494	0.257	5416	4540	5171	5392	1395
1500	0.258	5416	4549	5171	5387	1398
1507	0.257	5416	4530	5171	5384	1393
1514	0.258	5416	4521	5171	5384	1402
1520	0.257	5416	4519	5171	5376	1394
1527	0.259	5416	4519	5171	5387	1408
1533	0.263	5416	4529	5171	5382	1428
1540	0.265	5416	4495	5171	5378	1437
1547	0.263	5416	4518	5171	5387	1429
1553	0.267	5416	4475	5171	5376	1447
1560	0.266	5416	4512	5171	5374	1445
1567	0.265	5416	4510	5171	5382	1440
1573	0.268	5416	4483	5171	5384	1454
1580	0.267	5416	4515	5171	5374	1450
1586	0.271	5416	4473	5171	5369	1470
1593	0.272	5416	4484	5171	5389	1475
1600	0.271	5416	4489	5171	5386	1469
1606	0.274	5416	4460	5171	5373	1486
1613	0.276	5416	4499	5171	5378	1498
1619	0.278	5416	4480	5171	5379	1508
1626	0.278	5416	4434	5171	5383	1510
1633	0.275	5416	4474	5171	5386	1494
1639	0.279	5416	4472	5171	5377	1512
1646	0.28	5416	4467	5171	5379	1517
1653	0.28	5416	4447	5171	5388	1518
1659	0.279	5416	4472	5171	5379	1513
1666	0.284	5416	4426	5171	5385	1540
1672	0.287	5416	4437	5171	5383	1556
1679	0.287	5416	4446	5171	5394	1555
1686	0.287	5416	4446	5171	5377	1558
1692	0.287	5416	4452	5171	5385	1559
1699	0.291	5416	4421	5171	5371	1577
1705	0.291	5416	4437	5171	5370	1578
1712	0.291	5416	4438	5171	5378	1579
1719	0.293	5416	4415	5171	5378	1590
1725	0.293	5416	4419	5171	5378	1587
1732	0.292	5416	4399	5171	5376	1584
1738	0.292	5416	4401	5171	5379	1585
1745	0.296	5416	4402	5171	5366	1608
1752	0.295	5416	4404	5171	5372	1603
1758	0.295	5416	4432	5171	5381	1598
1765	0.297	5416	4415	5171	5382	1611
1772	0.3	5416	4420	5171	5380	1626
1778	0.305	5416	4397	5171	5381	1653
1785	0.303	5416	4405	5171	5384	1646
1791	0.3	5416	4412	5171	5386	1627
1798	0.304	5416	4393	5171	5371	1649
1805	0.305	5416	4401	5171	5379	1657
1811	0.305	5416	4395	5171	5381	1655
1818	0.308	5416	4390	5171	5383	1673
1824	0.307	5416	4401	5171	5375	1668
1831	0.31	5416	4368	5171	5382	1682
1838	0.313	5416	4401	5171	5372	1699
1844	0.308	5416	4381	5171	5365	1672
1851	0.312	5416	4389	5171	5379	1690
1857	0.314	5416	4400	5171	5384	1706
1864	0.315	5416	4367	5171	5372	1707
1871	0.314	5416	4322	5171	5378	1705
1877	0.318	5416	4361	5171	5376	1726
1884	0.319	5416	4324	5171	5370	1729
1891	0.318	5416	4362	5171	5379	1726
1897	0.317	5416	4373	5171	5373	1720
1904	0.318	5416	4366	5171	5375	1726
1910	0.321	5416	4343	5171	5383	1743
1917	0.323	5416	4361	5171	5377	1753
1924	0.324	5416	4396	5171	5384	1760
1930	0.324	5416	4353	5171	5382	1760
1937	0.325	5416	4321	5171	5387	1765
1943	0.33	5416	4318	5171	5365	1790
1950	0.326	5416	4364	5171	5368	1769
1957	0.329	5416	4338	5171	5375	1782
1963	0.33	5416	4344	5171	5379	1789
1970	0.335	5416	4296	5171	5371	1815
1976	0.331	5416	4356	5171	5379	1798
1983	0.33	5416	4315	5171	5371	1789
1990	0.329	5416	4358	5171	5379	1783
1996	0.334	5416	4334	5171	5372	1813
2003	0.337	5416	4315	5171	5377	1828
2010	0.34	5416	4292	5171	5377	1843
2016	0.338	5416	4309	5171	5376	1834
2023	0.337	5416	4307	5171	5360	1830
2029	0.341	5416	4285	5171	5370	1847
2036	0.34	5416	4294	5171	5370	1842
2043	0.343	5416	4289	5171	5375	1862
2049	0.344	5416	4304	5171	5370	1867
2056	0.343	5416	4318	5171	5378	1860
2062	0.349	5416	4278	5171	5374	1891
2069	0.35	5416	4276	5171	5372	1897
2076	0.348	5416	4284	5171	5363	1886
2082	0.348	5416	4272	5171	5370	1887
2089	0.349	5416	4283	5171	5374	1893
2096	0.353	5416	4255	5171	5377	1912
2102	0.348	5416	4283	5171	5375	1889
2109	0.353	5416	4263	5171	5372	1917
2115	0.352	5416	4272	5171	5369	1910
2122	0.355	5416	4280	5171	5367	1928
2129	0.354	5416	4271	5171	5363	1919
2135	0.359	5416	4292	5171	5370	1946
2142	0.358	5416	4248	5171	5376	1939
2148	0.359	5416	4246	5171	5373	1945
2155	0.358	5416	4263	5171	5361	1942
2162	0.363	5416	4232	5171	5374	1969
2168	0.366	5416	4225	5171	5373	1987
2175	0.364	5416	4256	5171	5370	1976
2181	0.363	5416	4254	5171	5374	1969
2188	0.365	5416	4245	5171	5366	1982
2195	0.367	5416	4275	5171	5381	1993
2201	0.367	5416	4226	5171	5377	1989
2208	0.369	5416	4226	5171	5381	2001
2215	0.371	5416	4254	5171	5372	2010
2221	0.37	5416	4255	5171	5371	2006
2228	0.373	5416	4235	5171	5366	2025
2234	0.37	5416	4246	5171	5363	2009
2241	0.375	5416	4228	5171	5366	2036
2248	0.373	5416	4229	5171	5382	2025
2254	0.377	5416	4230	5171	5375	2046
2261	0.379	5416	4187	5171	5376	2054
2267	0.377	5416	4199	5171	5384	2047
2274	0.375	5416	4235	5171	5370	2035
2281	0.379	5416	4192	5171	5375	2053
2287	0.381	5416	4219	5171	5377	2064
2294	0.379	5416	4193	5171	5374	2054
2300	0.382	5416	4197	5171	5360	2074
2307	0.383	5416	4224	5171	5380	2076
2314	0.384	5416	4185	5171	5360	2084
2320	0.384	5416	4169	5171	5372	2085
2327	0.389	5416	4197	5171	5370	2112
2334	0.388	5416	4186	5171	5364	2105
2340	0.389	5416	4187	5171	5365	2110
2347	0.388	5416	4176	5171	5371	2105
2353	0.389	5416	4199	5171	5367	2112
2360	0.394	5416	4181	5171	5375	2139
2367	0.389	5416	4221	5171	5373	2112
2373	0.397	5416	4172	5171	5370	2155
2380	0.394	5416	4138	5171	5365	2137
2386	0.395	5416	4213	5171	5368	2144
2393	0.398	5416	4176	5171	5364	2158
2400	0.398	5416	4187	5171	5367	2156
2406	0.398	5416	4176	5171	5370	2160
2413	0.402	5416	4190	5171	5373	2180
2419	0.398	5416	4181	5171	5370	2159
2426	0.401	5416	4197	5171	5371	2172
2433	0.4	5416	4173	5171	5371	2170
2439	0.407	5416	4130	5171	5372	2206
2446	0.405	5416	4130	5171	5367	2196
2453	0.409	5416	4150	5171	5365	2220
2459	0.406	5416	4151	5171	5361	2202
2466	0.41	5416	4159	5171	5372	2225
2472	0.411	5416	4187	5171	5361	2231
2479	0.413	5416	4113	5171	5371	2239
2486	0.416	5416	4097	5171	5374	2256
2492	0.413	5416	4115	5171	5378	2242
2499	0.412	5416	4127	5171	5357	2234
2505	0.415	5416	4136	5171	5371	2248
2512	0.418	5416	4127	5171	5372	2266
2519	0.417	5416	4135	5171	5362	2261
2525	0.418	5416	4141	5171	5358	2267
2532	0.419	5416	4119	5171	5367	2270
2539	0.419	5416	4119	5171	5374	2271
2545	0.422	5416	4105	5171	5363	2287
2552	0.422	5416	4124	5171	5358	2289
2558	0.422	5416	4134	5171	5358	2289
2565	0.424	5416	4103	5171	5370	2297
2572	0.423	5416	4166	5171	5366	2291
2578	0.427	5416	4107	5171	5380	2318
2585	0.426	5416	4149	5171	5364	2310
2591	0.429	5416	4126	5171	5374	2326
2598	0.424	5416	4128	5171	5370	2301
2605	0.432	5416	4094	5171	5370	2342
2611	0.431	5416	4104	5171	5373	2338
2618	0.433	5416	4093	5171	5363	2348
2624	0.431	5416	4098	5171	5371	2339
2631	0.434	5416	4136	5171	5372	2355
2638	0.43	5416	4134	5171	5374	2333
2644	0.433	5416	4087	5171	5362	2349
2651	0.439	5416	4084	5171	5373	2379
2658	0.437	5416	4082	5171	5369	2371
2664	0.439	5416	4055	5171	5368	2381
2671	0.439	5416	4071	5171	5369	2381
2677	0.441	5416	4074	5171	5371	2389
2684	0.442	5416	4025	5171	5371	2398
2691	0.438	5416	4100	5171	5366	2376
2697	0.439	5416	4091	5171	5364	2379
2704	0.445	5416	4071	5171	5363	2411
2710	0.448	5416	4071	5171	5359	2431
2717	0.447	5416	4047	5171	5357	2426
2724	0.446	5416	4110	5171	5360	2418
2730	0.449	5416	4111	5171	5372	2437
2737	0.448	5416	4076	5171	5359	2429
2743	0.451	5416	4061	5171	5355	2444
2750	0.449	5416	4026	5171	5367	2436
2757	0.453	5416	4054	5171	5350	2456
2763	0.454	5416	4062	5171	5355	2460
2770	0.453	5416	4062	5171	5369	2454
2777	0.456	5416	4028	5171	5363	2472
2783	0.459	5416	4067	5171	5359	2486
2790	0.459	5416	4030	5171	5364	2486
2796	0.456	5416	4051	5171	5364	2474
2803	0.462	5416	4040	5171	5359	2505
2810	0.463	5416	4015	5171	5355	2513
2816	0.458	5416	4052	5171	5359	2484
2823	0.464	5416	4025	5171	5361	2517
2829	0.464	5416	4061	5171	5361	2514
2836	0.464	5416	4022	5171	5364	2518
2843	0.465	5416	4040	5171	5368	2521
2849	0.465	5416	4033	5171	5373	2521
2856	0.469	5416	4017	5171	5365	2541
2862	0.47	5416	4011	5171	5360	2550
2869	0.469	5416	4017	5171	5360	2542
2876	0.471	5416	4015	5171	5371	2556
2882	0.473	5416	4007	5171	5366	2562
2889	0.474	5416	3991	5171	5357	2568
2896	0.474	5416	4043	5171	5377	2569
2902	0.474	5416	4063	5171	5360	2570
2909	0.477	5416	4005	5171	5363	2584
2915	0.477	5416	4001	5171	5361	2584
2922	0.477	5416	4004	5171	5353	2588
2929	0.478	5416	4009	5171	5372	2594
2935	0.481	5416	4022	5171	5361	2606
2942	0.481	5416	3999	5171	5362	2610
2948	0.48	5416	3987	5171	5369	2601
2955	0.483	5416	4000	5171	5362	2617
2962	0.483	5416	3966	5171	5356	2618
2968	0.482	5416	4005	5171	5357	2612
2975	0.488	5416	3977	5171	5367	2647
2982	0.489	5416	4012	5171	5364	2652
2988	0.49	5416	3979	5171	5368	2656
2995	0.491	5416	3980	5171	5360	2661
3001	0.492	5416	3988	5171	5356	2665
3008	0.496	5416	3957	5171	5362	2687
3015	0.497	5416	3999	5171	5373	2696
3021	0.493	5416	3998	5171	5366	2671
3028	0.491	5416	3984	5171	5358	2664
3034	0.492	5416	3962	5171	5356	2668
3041	0.494	5416	3981	5171	5371	2676
3048	0.499	5416	3953	5171	5353	2704
3054	0.499	5416	4004	5171	5372	2705
3061	0.491	5416	3983	5171	5366	2663
3067	0.498	5416	3974	5171	5370	2701
3074	0.499	5416	3958	5171	5357	2704
3081	0.502	5416	3969	5171	5356	2720
3087	0.5	5416	3953	5171	5368	2712
3094	0.503	5416	3969	5171	5357	2726
3101	0.507	5416	3986	5171	5371	2747
3107	0.505	5416	3991	5171	5370	2740
3114	0.503	5416	3997	5171	5361	2729
3120	0.509	5416	3934	5171	5360	2757
3127	0.506	5416	3968	5171	5362	2741
3134	0.51	5416	3938	5171	5347	2766
3140	0.505	5416	4001	5171	5368	2738
3147	0.511	5416	3980	5171	5366	2770
3153	0.515	5416	3944	5171	5350	2790
3160	0.514	5416	3964	5171	5351	2784
3167	0.513	5416	3932	5171	5362	2779
3173	0.517	5416	3954	5171	5372	2802
3180	0.51	5416	3977	5171	5355	2766
3186	0.518	5416	3939	5171	5369	2807
3193	0.515	5416	3970	5171	5363	2790
3200	0.519	5416	3922	5171	5359	2814
3206	0.514	5416	3946	5171	5365	2786
3213	0.521	5416	3971	5171	5361	2826
3220	0.522	5416	3928	5171	5358	2828
3226	0.523	5416	3920	5171	5359	2834
3233	0.519	5416	3927	5171	5358	2814
3239	0.521	5416	3951	5171	5357	2823
3246	0.521	5416	3949	5171	5356	2825
3253	0.524	5416	3924	5171	5362	2839
3259	0.527	5416	3917	5171	5359	2858
3266	0.528	5416	3907	5171	5362	2865
3272	0.531	5416	3926	5171	5363	2879
3279	0.533	5416	3881	5171	5359	2887
3286	0.533	5416	3928	5171	5367	2892
3292	0.531	5416	3905	5171	5361	2881
3299	0.528	5416	3913	5171	5349	2864
3306	0.535	5416	3862	5171	5350	2900
3312	0.532	5416	3913	5171	5365	2883
3319	0.535	5416	3952	5171	5359	2901
3325	0.538	5416	3933	5171	5357	2916
3332	0.54	5416	3919	5171	5356	2925
3339	0.535	5416	3941	5171	5364	2899
3345	0.541	5416	3938	5171	5357	2931
3352	0.542	5416	3903	5171	5358	2938
3358	0.543	5416	3897	5171	5359	2941
3365	0.544	5416	3897	5171	5356	2951
3372	0.55	5416	3908	5171	5365	2979
3378	0.541	5416	3891	5171	5361	2934
3385	0.548	5416	3891	5171	5361	2969
3391	0.545	5416	3905	5171	5357	2956
3398	0.552	5416	3866	5171	5356	2994
3405	0.547	5416	3900	5171	5355	2967
3411	0.55	5416	3865	5171	5355	2981
3418	0.55	5416	3870	5171	5368	2982
3425	0.553	5416	3863	5171	5356	2997
3431	0.555	5416	3855	5171	5363	3008
3438	0.554	5416	3905	5171	5361	3005
3444	0.561	5416	3884	5171	5368	3040
3451	0.554	5416	3860	5171	5357	3002
3458	0.558	5416	3856	5171	5354	3026
3464	0.561	5416	3874	5171	5364	3042
3471	0.555	5416	3880	5171	5362	3011
3477	0.557	5416	3894	5171	5373	3021
3484	0.561	5416	3855	5171	5358	3041
3491	0.558	5416	3865	5171	5359	3027
3497	0.563	5416	3874	5171	5359	3051
3504	0.561	5416	3864	5171	5362	3042
3510	0.565	5416	3876	5171	5359	3063
3517	0.563	5416	3891	5171	5350	3053
3524	0.568	5416	3865	5171	5371	3080
3530	0.57	5416	3842	5171	5346	3090
3537	0.564	5416	3870	5171	5362	3056
3544	0.569	5416	3851	5171	5350	3085
3550	0.574	5416	3825	5171	5365	3112
3557	0.573	5416	3828	5171	5348	3105
3563	0.573	5416	3848	5171	5360	3105
3570	0.573	5416	3864	5171	5348	3104
3577	0.572	5416	3875	5171	5364	3100
3583	0.576	5416	3840	5171	5356	3123
3590	0.575	5416	3831	5171	5354	3119
3596	0.577	5416	3826	5171	5355	3129
3603	0.576	5416	3864	5171	5352	3121
3610	0.581	5416	3851	5171	5355	3147
3616	0.582	5416	3831	5171	5361	3155
3623	0.581	5416	3854	5171	5359	3152
3629	0.582	5416	3898	5171	5358	3155
3636	0.581	5416	3879	5171	5361	3151
3643	0.586	5416	3852	5171	5358	3179
3649	0.584	5416	3859	5171	5353	3163
3656	0.589	5416	3852	5171	5343	3195
3663	0.591	5416	3832	5171	5354	3206
3669	0.581	5416	3872	5171	5353	3148
3676	0.585	5416	3873	5171	5359	3170
3682	0.588	5416	3848	5171	5359	3187
3689	0.592	5416	3860	5171	5355	3210
3696	0.591	5416	3839	5171	5356	3204
3702	0.593	5416	3806	5171	5362	3217
3709	0.597	5416	3841	5171	5349	3237
3715	0.598	5416	3832	5171	5348	3239
3722	0.598	5416	3791	5171	5354	3242
3729	0.595	5416	3822	5171	5365	3225
3735	0.595	5416	3838	5171	5343	3225
3742	0.598	5416	3809	5171	5352	3241
3749	0.6	5416	3832	5171	5363	3253
3755	0.6	5416	3831	5171	5358	3252
3762	0.599	5416	3854	5171	5360	3248
3768	0.6	5416	3826	5171	5354	3255
3775	0.607	5416	3814	5171	5359	3289
3782	0.606	5416	3812	5171	5367	3287
3788	0.605	5416	3841	5171	5352	3282
3795	0.605	5416	3857	5171	5358	3282
3801	0.609	5416	3814	5171	5353	3300
3808	0.605	5416	3820	5171	5363	3277
3815	0.608	5416	3816	5171	5355	3298
3821	0.611	5416	3816	5171	5355	3311
3828	0.609	5416	3833	5171	5355	3300
3834	0.616	5416	3816	5171	5353	3341
3841	0.619	5416	3738	5171	5363	3355
3848	0.611	5416	3839	5171	5367	3313
3854	0.619	5416	3811	5171	5360	3355
3861	0.613	5416	3820	5171	5352	3325
3868	0.614	5416	3788	5171	5354	3330
3874	0.614	5416	3808	5171	5349	3328
3881	0.615	5416	3816	5171	5348	3335
3887	0.618	5416	3814	5171	5348	3352
3894	0.621	5416	3775	5171	5358	3368
3901	0.624	5416	3796	5171	5358	3381
3907	0.622	5416	3765	5171	5355	3371
3914	0.623	5416	3782	5171	5363	3377
3920	0.625	5416	3783	5171	5343	3387
3927	0.628	5416	3794	5171	5370	3404
3934	0.626	5416	3794	5171	5358	3392
3940	0.628	5416	3794	5171	5362	3406
3947	0.63	5416	3791	5171	5352	3415
3953	0.632	5416	3796	5171	5367	3428
3960	0.63	5416	3806	5171	5357	3414
3967	0.632	5416	3787	5171	5363	3428
3973	0.63	5416	3801	5171	5367	3414
3980	0.634	5416	3788	5171	5365	3437
3987	0.634	5416	3778	5171	5359	3439
3993	0.636	5416	3783	5171	5366	3446
4000	0.635	5416	3798	5171	5360	3443
4006	0.639	5416	3778	5171	5366	3462
4013	0.637	5416	3772	5171	5355	3452
4020	0.638	5416	3756	5171	5354	3457
4026	0.641	5416	3755	5171	5352	3476
4033	0.641	5416	3788	5171	5355	3475
4039	0.642	5416	3810	5171	5356	3480
4046	0.641	5416	3804	5171	5359	3474
4053	0.648	5416	3747	5171	5350	3511
4059	0.644	5416	3753	5171	5357	3492
4066	0.642	5416	3785	5171	5363	3479
4072	0.647	5416	3758	5171	5366	3509
4079	0.65	5416	3777	5171	5359	3523
4086	0.651	5416	3754	5171	5356	3528
4092	0.651	5416	3788	5171	5356	3531
4099	0.649	5416	3739	5171	5357	3518
4106	0.651	5416	3779	5171	5352	3529
4112	0.652	5416	3747	5171	5357	3534
4119	0.653	5416	3758	5171	5359	3537
4125	0.656	5416	3724	5171	5368	3555
4132	0.653	5416	3775	5171	5355	3541
4139	0.657	5416	3746	5171	5362	3559
4145	0.659	5416	3697	5171	5355	3572
4152	0.652	5416	3754	5171	5348	3535
4158	0.661	5416	3751	5171	5361	3582
4165	0.66	5416	3775	5171	5363	3578
4172	0.662	5416	3745	5171	5360	3588
4178	0.662	5416	3742	5171	5366	3589
4185	0.664	5416	3771	5171	5354	3597
4192	0.663	5416	3762	5171	5358	3591
4198	0.666	5416	3785	5171	5353	3608
4205	0.666	5416	3708	5171	5348	3608
4211	0.665	5416	3718	5171	5361	3603
4218	0.666	5416	3724	5171	5361	3611
4225	0.669	5416	3751	5171	5354	3625
4231	0.67	5416	3735	5171	5364	3629
4238	0.669	5416	3739	5171	5354	3627
4244	0.67	5416	3750	5171	5365	3630
4251	0.673	5416	3745	5171	5351	3645
4258	0.675	5416	3716	5171	5360	3657
4264	0.678	5416	3726	5171	5354	3673
