dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
5475	0.345	19386	16949	14584	19208	6703
5517	0.348	19386	16853	14584	19191	6747
5560	0.349	19386	16870	14584	19182	6785
5602	0.35	19386	16895	14584	19213	6798
5645	0.352	19386	16805	14584	19194	6837
5687	0.355	19386	16835	14584	19206	6887
5730	0.358	19386	16789	14584	19200	6956
5772	0.359	19386	16793	14584	19177	6961
5815	0.362	19386	16787	14584	19169	7024
5857	0.364	19386	16785	14584	19209	7072
5899	0.365	19386	16730	14584	19195	7084
5942	0.371	19386	16680	14584	19165	7200
5984	0.373	19386	16616	14584	19183	7246
6027	0.373	19386	16640	14584	19182	7250
6069	0.375	19386	16598	14584	19173	7282
6112	0.377	19386	16585	14584	19179	7313
6154	0.381	19386	16603	14584	19179	7395
6197	0.379	19386	16592	14584	19186	7366
6239	0.38	19386	16603	14584	19168	7379
6282	0.385	19386	16512	14584	19164	7475
6324	0.388	19386	16496	14584	19177	7524
6366	0.39	19386	16497	14584	19167	7575
6409	0.394	19386	16428	14584	19171	7653
6451	0.39	19386	16482	14584	19171	7574
6494	0.396	19386	16449	14584	19169	7692
6536	0.398	19386	16455	14584	19177	7724
6579	0.401	19386	16416	14584	19175	7781
6621	0.399	19386	16443	14584	19154	7743
6664	0.404	19386	16376	14584	19159	7850
6706	0.404	19386	16292	14584	19133	7838
6748	0.405	19386	16362	14584	19164	7856
6791	0.408	19386	16389	14584	19161	7911
6833	0.412	19386	16306	14584	19150	8006
6876	0.415	19386	16303	14584	19158	8050
6918	0.415	19386	16294	14584	19155	8061
6961	0.417	19386	16297	14584	19152	8089
7003	0.42	19386	16236	14584	19159	8147
7046	0.42	19386	16205	14584	19149	8159
7088	0.423	19386	16178	14584	19152	8215
7130	0.423	19386	16207	14584	19146	8215
7173	0.428	19386	16184	14584	19166	8301
7215	0.432	19386	16131	14584	19130	8384
7258	0.432	19386	16145	14584	19140	8380
7300	0.436	19386	16085	14584	19146	8464
7343	0.436	19386	16105	14584	19134	8458
7385	0.438	19386	16016	14584	19132	8506
7428	0.44	19386	16054	14584	19157	8531
7470	0.439	19386	16074	14584	19132	8525
7512	0.446	19386	16024	14584	19134	8649
7555	0.449	19386	15972	14584	19136	8717
7597	0.445	19386	15978	14584	19135	8634
7640	0.451	19386	15919	14584	19114	8755
7682	0.449	19386	15961	14584	19100	8717
7725	0.451	19386	15912	14584	19128	8759
7767	0.454	19386	15915	14584	19144	8808
7810	0.458	19386	15864	14584	19140	8891
7852	0.459	19386	15857	14584	19123	8901
7894	0.462	19386	15851	14584	19117	8973
7937	0.464	19386	15785	14584	19123	9007
7979	0.463	19386	15893	14584	19134	8984
8022	0.469	19386	15800	14584	19103	9093
8064	0.472	19386	15693	14584	19119	9158
8107	0.47	19386	15761	14584	19140	9120
8149	0.474	19386	15708	14584	19131	9196
8192	0.476	19386	15718	14584	19117	9232
8234	0.481	19386	15619	14584	19117	9327
8276	0.48	19386	15673	14584	19110	9319
8319	0.485	19386	15581	14584	19104	9404
8361	0.482	19386	15647	14584	19113	9355
8404	0.488	19386	15547	14584	19081	9475
8446	0.488	19386	15576	14584	19089	9477
8489	0.492	19386	15547	14584	19114	9546
8531	0.494	19386	15533	14584	19113	9578
8574	0.498	19386	15452	14584	19124	9668
8616	0.497	19386	15504	14584	19099	9653
8658	0.5	19386	15510	14584	19126	9694
8701	0.498	19386	15503	14584	19085	9671
8743	0.502	19386	15451	14584	19080	9747
8786	0.505	19386	15402	14584	19103	9792
8828	0.504	19386	15450	14584	19101	9786
8871	0.505	19386	15385	14584	19103	9808
8913	0.511	19386	15357	14584	19104	9907
8956	0.512	19386	15322	14584	19098	9929
8998	0.51	19386	15341	14584	19093	9890
9040	0.516	19386	15369	14584	19112	10010
9083	0.517	19386	15292	14584	19089	10033
9125	0.519	19386	15282	14584	19094	10069
9168	0.521	19386	15220	14584	19075	10109
9210	0.523	19386	15161	14584	19087	10146
9253	0.526	19386	15172	14584	19091	10210
9295	0.526	19386	15187	14584	19096	10204
9338	0.528	19386	15161	14584	19074	10254
9380	0.527	19386	15187	14584	19099	10233
9423	0.533	19386	15052	14584	19075	10342
9465	0.539	19386	15056	14584	19063	10451
9507	0.535	19386	15125	14584	19070	10375
9550	0.538	19386	15086	14584	19063	10433
9592	0.538	19386	15101	14584	19086	10440
9635	0.542	19386	15095	14584	19071	10519
9677	0.545	19386	14962	14584	19083	10584
9720	0.544	19386	15018	14584	19092	10560
9762	0.542	19386	15056	14584	19094	10521
9805	0.546	19386	14966	14584	19082	10604
9847	0.55	19386	14952	14584	19074	10670
9889	0.552	19386	14980	14584	19066	10703
9932	0.554	19386	14887	14584	19072	10744
9974	0.558	19386	14870	14584	19063	10835
10017	0.563	19386	14810	14584	19060	10928
10059	0.56	19386	14893	14584	19082	10870
10102	0.563	19386	14806	14584	19063	10927
10144	0.567	19386	14695	14584	19057	11000
10187	0.564	19386	14813	14584	19082	10944
10229	0.566	19386	14743	14584	19049	10987
10271	0.566	19386	14810	14584	19069	10976
10314	0.573	19386	14673	14584	19052	11113
10356	0.576	19386	14650	14584	19056	11172
10399	0.576	19386	14700	14584	19057	11172
10441	0.575	19386	14686	14584	19059	11157
10484	0.579	19386	14610	14584	19039	11229
10526	0.578	19386	14661	14584	19050	11208
10569	0.582	19386	14616	14584	19054	11296
10611	0.583	19386	14600	14584	19047	11317
10653	0.589	19386	14547	14584	19041	11432
10696	0.588	19386	14535	14584	19056	11417
10738	0.593	19386	14489	14584	19054	11496
10781	0.593	19386	14468	14584	19009	11504
10823	0.592	19386	14502	14584	19020	11477
10866	0.594	19386	14469	14584	19036	11519
10908	0.593	19386	14481	14584	19028	11513
10951	0.598	19386	14454	14584	19027	11597
10993	0.6	19386	14423	14584	19023	11635
11035	0.604	19386	14363	14584	19038	11726
11078	0.605	19386	14454	14584	19030	11746
11120	0.61	19386	14319	14584	19001	11840
11163	0.606	19386	14347	14584	19026	11757
11205	0.61	19386	14311	14584	19043	11836
11248	0.614	19386	14252	14584	19025	11921
11290	0.616	19386	14256	14584	19036	11949
11333	0.616	19386	14217	14584	18999	11958
11375	0.617	19386	14275	14584	19012	11966
11417	0.616	19386	14259	14584	19036	11958
11460	0.618	19386	14220	14584	19028	11983
11502	0.622	19386	14172	14584	19007	12070
11545	0.623	19386	14170	14584	19006	12087
11587	0.625	19386	14074	14584	18994	12135
11630	0.628	19386	14131	14584	18998	12178
11672	0.628	19386	14119	14584	19002	12190
11715	0.631	19386	14056	14584	19023	12234
11757	0.632	19386	14057	14584	19003	12266
11799	0.636	19386	14023	14584	19005	12334
11842	0.637	19386	14006	14584	19019	12350
11884	0.638	19386	14018	14584	19000	12372
11927	0.638	19386	14021	14584	18999	12379
11969	0.642	19386	13966	14584	18984	12458
12012	0.64	19386	13997	14584	19017	12415
12054	0.643	19386	13939	14584	18987	12476
12097	0.644	19386	13891	14584	18985	12485
12139	0.649	19386	13861	14584	18982	12588
12182	0.651	19386	13873	14584	18988	12639
12224	0.65	19386	13899	14584	19011	12619
12266	0.653	19386	13843	14584	18993	12665
12309	0.654	19386	13837	14584	18968	12685
12351	0.656	19386	13815	14584	18997	12735
12394	0.655	19386	13822	14584	19000	12712
12436	0.659	19386	13717	14584	18974	12794
12479	0.665	19386	13684	14584	18966	12898
12521	0.664	19386	13708	14584	18996	12878
12564	0.662	19386	13795	14584	18975	12849
12606	0.669	19386	13684	14584	18999	12987
12648	0.668	19386	13651	14584	18956	12967
12691	0.672	19386	13624	14584	19001	13045
12733	0.672	19386	13624	14584	18993	13041
12776	0.676	19386	13617	14584	18979	13112
12818	0.678	19386	13576	14584	18980	13160
12861	0.681	19386	13538	14584	18977	13209
12903	0.682	19386	13502	14584	18986	13224
12946	0.684	19386	13478	14584	19002	13270
12988	0.685	19386	13451	14584	18954	13297
13030	0.683	19386	13567	14584	18975	13250
13073	0.687	19386	13498	14584	18959	13329
13115	0.691	19386	13422	14584	18955	13409
13158	0.695	19386	13325	14584	18957	13480
13200	0.689	19386	13442	14584	18982	13376
13243	0.691	19386	13355	14584	18942	13402
13285	0.696	19386	13381	14584	18944	13504
13328	0.698	19386	13340	14584	18958	13534
13370	0.703	19386	13238	14584	18934	13629
13412	0.701	19386	13307	14584	18956	13601
13455	0.702	19386	13305	14584	18948	13615
13497	0.7	19386	13296	14584	18959	13578
13540	0.708	19386	13285	14584	18960	13730
13582	0.705	19386	13275	14584	18945	13670
13625	0.708	19386	13275	14584	18967	13742
13667	0.709	19386	13183	14584	18952	13759
13710	0.713	19386	13164	14584	18946	13833
13752	0.716	19386	13140	14584	18940	13889
13794	0.717	19386	13077	14584	18926	13907
13837	0.715	19386	13158	14584	18940	13879
13879	0.716	19386	13156	14584	18947	13898
13922	0.721	19386	13129	14584	18914	13978
13964	0.722	19386	13053	14584	18938	13997
14007	0.723	19386	13065	14584	18937	14035
14049	0.725	19386	13021	14584	18919	14070
14092	0.731	19386	12978	14584	18916	14174
14134	0.729	19386	12977	14584	18949	14144
14176	0.731	19386	12916	14584	18935	14176
14219	0.728	19386	12989	14584	18907	14131
14261	0.738	19386	12826	14584	18903	14308
14304	0.736	19386	12900	14584	18920	14281
14346	0.738	19386	12877	14584	18903	14314
14389	0.741	19386	12874	14584	18913	14383
14431	0.736	19386	12952	14584	18943	14278
14474	0.746	19386	12774	14584	18909	14466
14516	0.746	19386	12800	14584	18905	14463
14558	0.745	19386	12784	14584	18918	14457
14601	0.746	19386	12845	14584	18871	14473
14643	0.746	19386	12837	14584	18922	14479
14686	0.753	19386	12760	14584	18893	14612
14728	0.752	19386	12721	14584	18934	14592
14771	0.761	19386	12608	14584	18898	14761
14813	0.754	19386	12702	14584	18882	14625
14856	0.756	19386	12695	14584	18866	14659
14898	0.762	19386	12677	14584	18914	14779
14940	0.759	19386	12612	14584	18909	14721
14983	0.762	19386	12651	14584	18925	14791
15025	0.763	19386	12575	14584	18886	14804
15068	0.764	19386	12567	14584	18893	14828
15110	0.768	19386	12524	14584	18898	14898
15153	0.768	19386	12537	14584	18874	14904
15195	0.773	19386	12431	14584	18877	14994
15238	0.772	19386	12460	14584	18877	14984
15280	0.775	19386	12403	14584	18886	15040
15323	0.775	19386	12532	14584	18906	15028
15365	0.778	19386	12374	14584	18897	15099
15407	0.779	19386	12366	14584	18849	15109
15450	0.789	19386	12295	14584	18896	15305
15492	0.778	19386	12456	14584	18876	15087
15535	0.782	19386	12409	14584	18885	15172
15577	0.786	19386	12335	14584	18878	15248
15620	0.791	19386	12268	14584	18860	15338
15662	0.793	19386	12249	14584	18877	15387
15705	0.792	19386	12253	14584	18909	15362
15747	0.79	19386	12316	14584	18899	15327
15789	0.791	19386	12216	14584	18884	15348
15832	0.797	19386	12193	14584	18861	15470
15874	0.8	19386	12112	14584	18867	15512
15917	0.799	19386	12184	14584	18850	15502
15959	0.804	19386	12072	14584	18855	15593
16002	0.805	19386	12108	14584	18870	15616
16044	0.805	19386	12095	14584	18871	15617
16087	0.808	19386	12084	14584	18874	15665
16129	0.808	19386	12056	14584	18862	15683
16171	0.811	19386	12026	14584	18841	15735
16214	0.814	19386	11990	14584	18869	15781
16256	0.816	19386	11955	14584	18869	15832
16299	0.816	19386	11965	14584	18871	15835
16341	0.814	19386	12007	14584	18845	15788
16384	0.816	19386	11966	14584	18837	15830
16426	0.818	19386	11927	14584	18869	15873
16469	0.821	19386	11899	14584	18866	15923
16511	0.825	19386	11913	14584	18853	15999
16553	0.827	19386	11884	14584	18861	16044
16596	0.828	19386	11787	14584	18873	16059
16638	0.828	19386	11910	14584	18814	16053
16681	0.829	19386	11761	14584	18844	16080
16723	0.83	19386	11807	14584	18827	16105
16766	0.833	19386	11813	14584	18869	16152
16808	0.836	19386	11811	14584	18834	16207
16851	0.837	19386	11719	14584	18882	16231
16893	0.839	19386	11708	14584	18833	16272
16935	0.837	19386	11709	14584	18838	16235
16978	0.839	19386	11668	14584	18849	16276
17020	0.841	19386	11693	14584	18849	16305
17063	0.841	19386	11743	14584	18832	16322
17105	0.844	19386	11645	14584	18832	16367
17148	0.848	19386	11580	14584	18847	16458
17190	0.848	19386	11595	14584	18840	16447
17233	0.847	19386	11606	14584	18812	16436
17275	0.854	19386	11540	14584	18791	16561
17317	0.852	19386	11533	14584	18823	16531
17360	0.852	19386	11564	14584	18829	16526
17402	0.856	19386	11545	14584	18805	16603
17445	0.856	19386	11526	14584	18838	16612
17487	0.864	19386	11414	14584	18805	16760
17530	0.861	19386	11431	14584	18798	16707
17572	0.863	19386	11354	14584	18819	16731
17615	0.867	19386	11341	14584	18814	16811
17657	0.862	19386	11465	14584	18842	16724
17699	0.867	19386	11371	14584	18833	16825
17742	0.87	19386	11322	14584	18850	16866
17784	0.873	19386	11270	14584	18784	16938
17827	0.873	19386	11211	14584	18817	16936
17869	0.877	19386	11290	14584	18785	17017
17912	0.876	19386	11260	14584	18788	16990
17954	0.879	19386	11240	14584	18801	17058
17997	0.88	19386	11236	14584	18801	17070
18039	0.882	19386	11147	14584	18758	17113
18081	0.882	19386	11207	14584	18805	17100
18124	0.887	19386	11145	14584	18791	17198
18166	0.884	19386	11175	14584	18790	17151
18209	0.884	19386	11238	14584	18775	17140
18251	0.889	19386	11079	14584	18794	17252
18294	0.893	19386	11100	14584	18778	17315
18336	0.89	19386	11074	14584	18795	17272
18379	0.893	19386	11055	14584	18790	17327
18421	0.892	19386	11088	14584	18792	17297
18464	0.898	19386	11002	14584	18799	17416
18506	0.904	19386	10895	14584	18735	17528
18548	0.899	19386	11005	14584	18767	17446
18591	0.901	19386	10973	14584	18755	17482
18633	0.905	19386	10927	14584	18738	17550
18676	0.905	19386	10991	14584	18759	17547
18718	0.905	19386	10969	14584	18770	17562
18761	0.906	19386	10880	14584	18776	17569
18803	0.909	19386	10893	14584	18775	17630
18846	0.91	19386	10856	14584	18779	17655
18888	0.912	19386	10837	14584	18773	17698
18930	0.917	19386	10691	14584	18751	17786
18973	0.917	19386	10750	14584	18770	17780
19015	0.918	19386	10789	14584	18761	17799
19058	0.92	19386	10702	14584	18759	17845
19100	0.922	19386	10734	14584	18776	17878
19143	0.924	19386	10680	14584	18790	17932
19185	0.925	19386	10663	14584	18778	17943
19228	0.924	19386	10622	14584	18760	17922
19270	0.926	19386	10604	14584	18761	17964
19312	0.933	19386	10551	14584	18768	18104
19355	0.927	19386	10685	14584	18799	17979
19397	0.93	19386	10587	14584	18760	18036
19440	0.929	19386	10619	14584	18753	18027
19482	0.938	19386	10538	14584	18723	18193
19525	0.935	19386	10551	14584	18756	18143
19567	0.94	19386	10475	14584	18717	18233
19610	0.94	19386	10509	14584	18761	18234
19652	0.938	19386	10407	14584	18762	18199
19694	0.943	19386	10451	14584	18766	18295
19737	0.945	19386	10436	14584	18767	18328
19779	0.944	19386	10409	14584	18777	18309
19822	0.946	19386	10453	14584	18753	18356
19864	0.949	19386	10349	14584	18712	18415
19907	0.952	19386	10318	14584	18736	18470
19949	0.953	19386	10339	14584	18740	18492
19992	0.955	19386	10314	14584	18743	18522
20034	0.955	19386	10235	14584	18740	18531
20076	0.951	19386	10384	14584	18740	18446
20119	0.957	19386	10266	14584	18740	18569
20161	0.962	19386	10182	14584	18718	18659
20204	0.962	19386	10272	14584	18722	18655
20246	0.96	19386	10262	14584	18730	18611
20289	0.969	19386	10096	14584	18681	18787
20331	0.963	19386	10201	14584	18714	18683
20374	0.966	19386	10196	14584	18726	18727
20416	0.968	19386	10173	14584	18731	18773
20458	0.97	19386	10132	14584	18698	18809
20501	0.973	19386	10050	14584	18694	18880
20543	0.975	19386	10035	14584	18704	18912
20586	0.977	19386	10017	14584	18686	18941
20628	0.976	19386	10044	14584	18739	18924
20671	0.979	19386	10033	14584	18712	18989
20713	0.978	19386	10030	14584	18732	18973
20756	0.983	19386	9997	14584	18723	19058
20798	0.984	19386	9932	14584	18721	19077
20840	0.984	19386	9968	14584	18706	19091
20883	0.987	19386	9907	14584	18717	19134
20925	0.989	19386	9827	14584	18680	19184
20968	0.991	19386	9867	14584	18725	19223
21010	0.991	19386	9901	14584	18701	19216
21053	0.996	19386	9738	14584	18700	19325
21095	0.992	19386	9834	14584	18719	19235
21138	0.995	19386	9885	14584	18719	19292
21180	0.996	19386	9724	14584	18700	19320
21223	0.999	19386	9773	14584	18672	19376
21265	0.999	19386	9796	14584	18736	19375
21307	0.996	19386	9793	14584	18678	19320
21350	1.007	19386	9699	14584	18693	19537
21392	1.002	19386	9731	14584	18733	19443
21435	1.004	19386	9644	14584	18717	19480
21477	1.01	19386	9686	14584	18704	19587
21520	1.008	19386	9663	14584	18711	19560
21562	1.013	19386	9649	14584	18722	19639
21605	1.012	19386	9554	14584	18705	19623
21647	1.014	19386	9555	14584	18715	19663
21689	1.017	19386	9540	14584	18695	19725
21732	1.018	19386	9528	14584	18700	19739
21774	1.014	19386	9561	14584	18675	19672
21817	1.018	19386	9516	14584	18661	19751
21859	1.025	19386	9514	14584	18694	19875
21902	1.022	19386	9514	14584	18711	19830
21944	1.026	19386	9467	14584	18706	19898
21987	1.023	19386	9377	14584	18680	19845
22029	1.026	19386	9393	14584	18639	19897
22071	1.029	19386	9360	14584	18671	19953
22114	1.03	19386	9362	14584	18678	19985
22156	1.031	19386	9290	14584	18659	19987
22199	1.032	19386	9327	14584	18672	20021
22241	1.038	19386	9251	14584	18672	20125
22284	1.04	19386	9267	14584	18682	20172
22326	1.042	19386	9193	14584	18709	20209
22369	1.038	19386	9251	14584	18664	20134
22411	1.038	19386	9278	14584	18679	20131
22453	1.041	19386	9189	14584	18655	20183
22496	1.042	19386	9178	14584	18670	20211
22538	1.046	19386	9136	14584	18644	20286
22581	1.045	19386	9139	14584	18672	20272
22623	1.049	19386	9103	14584	18689	20353
22666	1.049	19386	9124	14584	18682	20346
22708	1.049	19386	9097	14584	18654	20346
22751	1.054	19386	9072	14584	18671	20452
22793	1.058	19386	8934	14584	18639	20528
22835	1.054	19386	9056	14584	18703	20439
22878	1.053	19386	9054	14584	18680	20420
22920	1.057	19386	8992	14584	18654	20498
22963	1.061	19386	8933	14584	18654	20574
23005	1.06	19386	8987	14584	18668	20566
23048	1.059	19386	8957	14584	18681	20541
23090	1.065	19386	8908	14584	18655	20658
23133	1.06	19386	8951	14584	18630	20560
23175	1.07	19386	8833	14584	18630	20762
23217	1.073	19386	8796	14584	18629	20808
23260	1.07	19386	8862	14584	18634	20754
23302	1.073	19386	8839	14584	18644	20807
23345	1.075	19386	8797	14584	18627	20851
23387	1.076	19386	8765	14584	18655	20866
23430	1.074	19386	8772	14584	18646	20831
23472	1.076	19386	8825	14584	18649	20867
23515	1.073	19386	8838	14584	18632	20815
23557	1.081	19386	8701	14584	18630	20959
23599	1.085	19386	8599	14584	18622	21043
23642	1.083	19386	8738	14584	18621	20998
23684	1.089	19386	8562	14584	18619	21116
23727	1.09	19386	8562	14584	18638	21131
23769	1.09	19386	8504	14584	18625	21139
23812	1.089	19386	8603	14584	18628	21118
23854	1.087	19386	8586	14584	18647	21078
23897	1.095	19386	8417	14584	18653	21244
23939	1.093	19386	8559	14584	18661	21195
23981	1.097	19386	8459	14584	18636	21285
24024	1.092	19386	8554	14584	18622	21171
24066	1.096	19386	8417	14584	18621	21259
24109	1.096	19386	8456	14584	18633	21264
24151	1.102	19386	8419	14584	18616	21375
24194	1.098	19386	8408	14584	18584	21299
24236	1.099	19386	8462	14584	18620	21316
24279	1.103	19386	8422	14584	18630	21402
24321	1.107	19386	8328	14584	18619	21475
24364	1.106	19386	8376	14584	18618	21450
24406	1.113	19386	8200	14584	18605	21581
24448	1.109	19386	8314	14584	18640	21518
24491	1.113	19386	8224	14584	18587	21585
24533	1.114	19386	8242	14584	18603	21609
24576	1.117	19386	8241	14584	18598	21673
24618	1.117	19386	8193	14584	18595	21668
24661	1.116	19386	8155	14584	18584	21646
24703	1.121	19386	8213	14584	18594	21736
24746	1.117	19386	8203	14584	18600	21673
24788	1.118	19386	8204	14584	18604	21692
24830	1.127	19386	8076	14584	18607	21864
24873	1.125	19386	8134	14584	18620	21824
24915	1.125	19386	8055	14584	18595	21818
24958	1.127	19386	8107	14584	18602	21850
25000	1.131	19386	8032	14584	18590	21938
25043	1.128	19386	8095	14584	18590	21884
25085	1.135	19386	7965	14584	18580	22010
25128	1.135	19386	8008	14584	18593	22016
25170	1.138	19386	7941	14584	18591	22073
25212	1.138	19386	7912	14584	18570	22078
25255	1.138	19386	7959	14584	18580	22070
25297	1.135	19386	8029	14584	18590	22020
25340	1.14	19386	7941	14584	18589	22112
25382	1.143	19386	7880	14584	18580	22170
25425	1.147	19386	7794	14584	18596	22255
25467	1.143	19386	7884	14584	18575	22164
25510	1.146	19386	7824	14584	18582	22224
25552	1.152	19386	7713	14584	18581	22343
25594	1.151	19386	7819	14584	18580	22315
25637	1.152	19386	7728	14584	18574	22350
25679	1.155	19386	7678	14584	18535	22393
25722	1.152	19386	7747	14584	18569	22343
25764	1.156	19386	7676	14584	18555	22426
25807	1.158	19386	7647	14584	18578	22450
25849	1.162	19386	7638	14584	18591	22528
25892	1.16	19386	7608	14584	18548	22493
25934	1.159	19386	7677	14584	18547	22487
25976	1.162	19386	7618	14584	18571	22530
26019	1.162	19386	7599	14584	18555	22536
26061	1.164	19386	7661	14584	18556	22579
26104	1.167	19386	7532	14584	18535	22639
26146	1.165	19386	7643	14584	18552	22597
26189	1.168	19386	7511	14584	18541	22652
26231	1.174	19386	7453	14584	18541	22761
26274	1.173	19386	7452	14584	18587	22750
26316	1.174	19386	7469	14584	18555	22770
26358	1.178	19386	7463	14584	18550	22841
26401	1.174	19386	7439	14584	18572	22774
26443	1.178	19386	7408	14584	18541	22840
26486	1.178	19386	7389	14584	18560	22855
26528	1.179	19386	7394	14584	18530	22861
26571	1.183	19386	7343	14584	18566	22944
26613	1.187	19386	7273	14584	18526	23022
26656	1.183	19386	7362	14584	18547	22952
26698	1.185	19386	7327	14584	18554	22976
26740	1.187	19386	7237	14584	18542	23030
26783	1.188	19386	7361	14584	18566	23043
26825	1.192	19386	7191	14584	18532	23115
26868	1.192	19386	7245	14584	18537	23112
