dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
2084	0.172	15321	14443	10348	15247	2636
2123	0.174	15321	14432	10348	15242	2666
2161	0.176	15321	14422	10348	15242	2711
2200	0.18	15321	14396	10348	15257	2771
2238	0.182	15321	14430	10348	15244	2790
2277	0.186	15321	14362	10348	15246	2852
2316	0.185	15321	14367	10348	15236	2849
2354	0.189	15321	14367	10348	15233	2909
2393	0.192	15321	14331	10348	15229	2952
2431	0.194	15321	14336	10348	15249	2977
2470	0.195	15321	14329	10348	15230	2990
2509	0.2	15321	14301	10348	15229	3073
2547	0.201	15321	14270	10348	15244	3081
2586	0.204	15321	14252	10348	15219	3126
2624	0.21	15321	14244	10348	15234	3221
2663	0.21	15321	14236	10348	15227	3231
2702	0.21	15321	14234	10348	15222	3218
2740	0.214	15321	14239	10348	15216	3279
2779	0.218	15321	14160	10348	15213	3348
2817	0.218	15321	14201	10348	15230	3350
2856	0.223	15321	14131	10348	15204	3425
2895	0.224	15321	14114	10348	15231	3447
2933	0.228	15321	14098	10348	15212	3495
2972	0.227	15321	14086	10348	15215	3488
3010	0.227	15321	14140	10348	15213	3492
3049	0.234	15321	14078	10348	15208	3591
3088	0.236	15321	14070	10348	15210	3625
3126	0.238	15321	14044	10348	15217	3659
3165	0.243	15321	13989	10348	15204	3728
3203	0.244	15321	14042	10348	15200	3743
3242	0.245	15321	13999	10348	15205	3757
3281	0.248	15321	13965	10348	15197	3814
3319	0.252	15321	13985	10348	15216	3862
3358	0.251	15321	13981	10348	15221	3851
3396	0.257	15321	13969	10348	15196	3938
3435	0.255	15321	13939	10348	15181	3917
3474	0.262	15321	13865	10348	15204	4028
3512	0.263	15321	13918	10348	15198	4036
3551	0.266	15321	13883	10348	15197	4076
3589	0.266	15321	13843	10348	15195	4088
3628	0.271	15321	13874	10348	15187	4156
3667	0.27	15321	13802	10348	15196	4144
3705	0.273	15321	13847	10348	15181	4195
3744	0.277	15321	13813	10348	15199	4255
3782	0.278	15321	13837	10348	15194	4266
3821	0.281	15321	13793	10348	15189	4319
3860	0.283	15321	13726	10348	15177	4344
3898	0.289	15321	13766	10348	15194	4429
3937	0.289	15321	13691	10348	15153	4437
3976	0.29	15321	13696	10348	15171	4445
4014	0.291	15321	13693	10348	15167	4459
4053	0.296	15321	13659	10348	15159	4538
4091	0.299	15321	13606	10348	15154	4596
4130	0.3	15321	13658	10348	15174	4597
4169	0.304	15321	13636	10348	15188	4661
4207	0.305	15321	13627	10348	15175	4684
4246	0.309	15321	13618	10348	15177	4742
4284	0.31	15321	13551	10348	15163	4754
4323	0.31	15321	13588	10348	15172	4764
4362	0.314	15321	13597	10348	15178	4825
4400	0.316	15321	13517	10348	15154	4846
4439	0.32	15321	13473	10348	15156	4913
4477	0.322	15321	13503	10348	15184	4941
4516	0.322	15321	13486	10348	15172	4947
4555	0.324	15321	13526	10348	15171	4979
4593	0.325	15321	13472	10348	15148	4992
4632	0.324	15321	13545	10348	15154	4966
4670	0.334	15321	13440	10348	15162	5122
4709	0.336	15321	13441	10348	15140	5150
4748	0.335	15321	13393	10348	15164	5135
4786	0.335	15321	13416	10348	15158	5138
4825	0.335	15321	13451	10348	15147	5142
4863	0.34	15321	13386	10348	15138	5223
4902	0.345	15321	13334	10348	15147	5286
4941	0.344	15321	13343	10348	15152	5276
4979	0.348	15321	13326	10348	15176	5340
5018	0.353	15321	13285	10348	15144	5409
5056	0.354	15321	13262	10348	15136	5429
5095	0.356	15321	13265	10348	15164	5455
5134	0.354	15321	13266	10348	15157	5432
5172	0.36	15321	13229	10348	15154	5518
5211	0.362	15321	13203	10348	15142	5552
5249	0.362	15321	13200	10348	15133	5561
5288	0.363	15321	13252	10348	15136	5565
5327	0.368	15321	13190	10348	15130	5649
5365	0.368	15321	13162	10348	15146	5641
5404	0.37	15321	13123	10348	15141	5681
5442	0.375	15321	13119	10348	15131	5746
5481	0.375	15321	13138	10348	15125	5753
5520	0.377	15321	13129	10348	15120	5778
5558	0.378	15321	13144	10348	15136	5797
5597	0.378	15321	13067	10348	15129	5799
5635	0.382	15321	13058	10348	15109	5858
5674	0.387	15321	13041	10348	15100	5936
5713	0.388	15321	13011	10348	15115	5959
5751	0.39	15321	12992	10348	15113	5989
5790	0.391	15321	12939	10348	15096	5996
5828	0.393	15321	12969	10348	15117	6030
5867	0.397	15321	12967	10348	15112	6083
5906	0.396	15321	12976	10348	15096	6082
5944	0.402	15321	12907	10348	15089	6168
5983	0.402	15321	12880	10348	15104	6170
6021	0.403	15321	12918	10348	15117	6187
6060	0.406	15321	12909	10348	15107	6232
6099	0.409	15321	12908	10348	15129	6271
6137	0.41	15321	12841	10348	15108	6289
6176	0.412	15321	12899	10348	15118	6321
6214	0.411	15321	12899	10348	15106	6297
6253	0.418	15321	12792	10348	15111	6410
6292	0.422	15321	12767	10348	15087	6468
6330	0.418	15321	12776	10348	15087	6405
6369	0.421	15321	12766	10348	15082	6464
6407	0.423	15321	12783	10348	15074	6496
6446	0.427	15321	12711	10348	15082	6544
6485	0.429	15321	12730	10348	15112	6584
6523	0.431	15321	12719	10348	15089	6615
6562	0.431	15321	12732	10348	15114	6614
6600	0.429	15321	12700	10348	15068	6587
6639	0.435	15321	12665	10348	15089	6665
6678	0.432	15321	12695	10348	15092	6621
6716	0.44	15321	12627	10348	15082	6745
6755	0.443	15321	12623	10348	15095	6796
6793	0.445	15321	12581	10348	15084	6831
6832	0.443	15321	12624	10348	15094	6800
6871	0.449	15321	12551	10348	15078	6885
6909	0.449	15321	12552	10348	15069	6886
6948	0.455	15321	12540	10348	15085	6981
6986	0.453	15321	12554	10348	15104	6951
7025	0.454	15321	12541	10348	15079	6963
7064	0.457	15321	12554	10348	15070	7013
7102	0.46	15321	12521	10348	15071	7051
7141	0.455	15321	12533	10348	15100	6983
7179	0.461	15321	12491	10348	15078	7065
7218	0.467	15321	12412	10348	15062	7159
7257	0.469	15321	12388	10348	15084	7198
7295	0.469	15321	12445	10348	15076	7186
7334	0.472	15321	12412	10348	15078	7234
7372	0.471	15321	12428	10348	15063	7225
7411	0.478	15321	12316	10348	15059	7335
7450	0.479	15321	12301	10348	15043	7342
7488	0.476	15321	12408	10348	15073	7306
7527	0.481	15321	12412	10348	15079	7381
7565	0.483	15321	12318	10348	15065	7404
7604	0.483	15321	12301	10348	15056	7404
7643	0.491	15321	12182	10348	15044	7524
7681	0.486	15321	12311	10348	15046	7449
7720	0.487	15321	12269	10348	15046	7476
7759	0.493	15321	12233	10348	15044	7564
7797	0.493	15321	12213	10348	15039	7566
7836	0.494	15321	12191	10348	15051	7570
7874	0.498	15321	12215	10348	15047	7633
7913	0.499	15321	12202	10348	15048	7656
7952	0.504	15321	12165	10348	15069	7722
7990	0.503	15321	12087	10348	15036	7709
8029	0.51	15321	12084	10348	15014	7816
8067	0.507	15321	12122	10348	15038	7773
8106	0.508	15321	12102	10348	15055	7795
8145	0.514	15321	12070	10348	15047	7890
8183	0.512	15321	12093	10348	15038	7851
8222	0.515	15321	12056	10348	15026	7895
8260	0.517	15321	12057	10348	15055	7929
8299	0.521	15321	11998	10348	15025	7983
8338	0.525	15321	11945	10348	15020	8053
8376	0.522	15321	11958	10348	15014	8008
8415	0.518	15321	12095	10348	15057	7945
8453	0.522	15321	11967	10348	15051	8006
8492	0.526	15321	11917	10348	15043	8074
8531	0.533	15321	11897	10348	15028	8168
8569	0.529	15321	11981	10348	15057	8116
8608	0.535	15321	11849	10348	15009	8204
8646	0.538	15321	11893	10348	15023	8244
8685	0.535	15321	11839	10348	15005	8208
8724	0.542	15321	11858	10348	15021	8306
8762	0.542	15321	11792	10348	15007	8310
8801	0.541	15321	11816	10348	15006	8294
8839	0.551	15321	11748	10348	15024	8457
8878	0.551	15321	11778	10348	15026	8445
8917	0.549	15321	11803	10348	15003	8417
8955	0.553	15321	11730	10348	14994	8487
8994	0.553	15321	11682	10348	15000	8484
9032	0.557	15321	11701	10348	15040	8536
9071	0.558	15321	11671	10348	15009	8564
9110	0.56	15321	11658	10348	15007	8588
9148	0.564	15321	11592	10348	14976	8651
9187	0.561	15321	11648	10348	15005	8607
9225	0.568	15321	11552	10348	14990	8705
9264	0.572	15321	11523	10348	14979	8768
9303	0.569	15321	11599	10348	15032	8723
9341	0.569	15321	11579	10348	14998	8729
9380	0.573	15321	11556	10348	14999	8789
9418	0.577	15321	11534	10348	15006	8850
9457	0.58	15321	11536	10348	14977	8888
9496	0.576	15321	11557	10348	15011	8835
9534	0.58	15321	11515	10348	14979	8898
9573	0.58	15321	11496	10348	14967	8900
9611	0.586	15321	11455	10348	15009	8993
9650	0.585	15321	11427	10348	15002	8969
9689	0.587	15321	11442	10348	15011	8996
9727	0.589	15321	11532	10348	15000	9030
9766	0.593	15321	11466	10348	15002	9092
9804	0.596	15321	11354	10348	14976	9141
9843	0.597	15321	11307	10348	14986	9157
9882	0.597	15321	11369	10348	14979	9160
9920	0.597	15321	11331	10348	14985	9161
9959	0.602	15321	11350	10348	14975	9225
9997	0.605	15321	11298	10348	14963	9275
10036	0.601	15321	11359	10348	14969	9216
10075	0.601	15321	11323	10348	14960	9218
10113	0.607	15321	11304	10348	14982	9311
10152	0.609	15321	11220	10348	14959	9334
10190	0.613	15321	11207	10348	14981	9399
10229	0.614	15321	11243	10348	14935	9419
10268	0.612	15321	11272	10348	14973	9387
10306	0.618	15321	11212	10348	14975	9470
10345	0.617	15321	11241	10348	14975	9466
10383	0.62	15321	11178	10348	14960	9503
10422	0.621	15321	11133	10348	14974	9526
10461	0.624	15321	11151	10348	14956	9569
10499	0.624	15321	11159	10348	14957	9571
10538	0.629	15321	11086	10348	14957	9639
10576	0.63	15321	11091	10348	14948	9655
10615	0.627	15321	11134	10348	14948	9615
10654	0.632	15321	11100	10348	14952	9684
10692	0.635	15321	10982	10348	14961	9742
10731	0.639	15321	11002	10348	14957	9799
10769	0.639	15321	11030	10348	14959	9796
10808	0.638	15321	11052	10348	14944	9785
10847	0.641	15321	11039	10348	14944	9832
10885	0.648	15321	10876	10348	14919	9933
10924	0.649	15321	10885	10348	14940	9946
10962	0.649	15321	10916	10348	14950	9949
11001	0.648	15321	10934	10348	14932	9933
11040	0.65	15321	10914	10348	14912	9967
11078	0.653	15321	10890	10348	14931	10007
11117	0.657	15321	10882	10348	14941	10077
11155	0.655	15321	10844	10348	14914	10047
11194	0.654	15321	10891	10348	14936	10026
11233	0.662	15321	10770	10348	14912	10156
11271	0.664	15321	10762	10348	14955	10184
11310	0.658	15321	10797	10348	14964	10091
11348	0.659	15321	10878	10348	14920	10108
11387	0.669	15321	10707	10348	14904	10257
11426	0.666	15321	10738	10348	14922	10214
11464	0.665	15321	10794	10348	14898	10189
11503	0.672	15321	10698	10348	14894	10305
11541	0.669	15321	10756	10348	14933	10257
11580	0.669	15321	10670	10348	14911	10263
11619	0.672	15321	10726	10348	14904	10298
11657	0.675	15321	10713	10348	14919	10346
11696	0.678	15321	10657	10348	14932	10395
11735	0.682	15321	10614	10348	14928	10449
11773	0.687	15321	10589	10348	14913	10527
11812	0.683	15321	10586	10348	14910	10477
11850	0.691	15321	10540	10348	14922	10595
11889	0.688	15321	10612	10348	14900	10556
11928	0.687	15321	10586	10348	14912	10539
11966	0.69	15321	10521	10348	14896	10572
12005	0.692	15321	10542	10348	14905	10608
12043	0.692	15321	10543	10348	14905	10606
12082	0.701	15321	10422	10348	14888	10752
12121	0.703	15321	10375	10348	14891	10781
12159	0.705	15321	10393	10348	14906	10810
12198	0.701	15321	10469	10348	14897	10755
12236	0.697	15321	10520	10348	14895	10681
12275	0.704	15321	10474	10348	14904	10798
12314	0.708	15321	10345	10348	14930	10860
12352	0.708	15321	10390	10348	14870	10849
12391	0.712	15321	10353	10348	14881	10911
12429	0.711	15321	10370	10348	14902	10900
12468	0.717	15321	10371	10348	14929	10986
12507	0.713	15321	10343	10348	14917	10927
12545	0.717	15321	10280	10348	14886	10997
12584	0.718	15321	10313	10348	14891	11003
12622	0.72	15321	10294	10348	14892	11046
12661	0.721	15321	10286	10348	14919	11047
12700	0.726	15321	10207	10348	14888	11129
12738	0.726	15321	10240	10348	14876	11133
12777	0.726	15321	10226	10348	14906	11129
12815	0.728	15321	10187	10348	14890	11158
12854	0.728	15321	10218	10348	14861	11165
12893	0.733	15321	10152	10348	14861	11235
12931	0.731	15321	10135	10348	14894	11201
12970	0.732	15321	10175	10348	14879	11228
13008	0.736	15321	10237	10348	14883	11291
13047	0.735	15321	10143	10348	14865	11262
13086	0.74	15321	10141	10348	14900	11343
13124	0.742	15321	10092	10348	14860	11373
13163	0.742	15321	10074	10348	14888	11375
13201	0.745	15321	10025	10348	14893	11417
13240	0.75	15321	10021	10348	14889	11506
13279	0.75	15321	10034	10348	14853	11502
13317	0.747	15321	10006	10348	14844	11449
13356	0.753	15321	9968	10348	14855	11548
13394	0.756	15321	9970	10348	14851	11595
13433	0.756	15321	9986	10348	14880	11584
13472	0.757	15321	9946	10348	14852	11599
13510	0.759	15321	9917	10348	14885	11642
13549	0.765	15321	9877	10348	14880	11721
13587	0.761	15321	9942	10348	14867	11666
13626	0.759	15321	9919	10348	14863	11639
13665	0.763	15321	9852	10348	14841	11703
13703	0.772	15321	9799	10348	14847	11835
13742	0.767	15321	9836	10348	14850	11766
13780	0.766	15321	9856	10348	14846	11736
13819	0.773	15321	9795	10348	14852	11850
13858	0.774	15321	9777	10348	14855	11873
13896	0.775	15321	9740	10348	14848	11884
13935	0.775	15321	9745	10348	14860	11879
13973	0.774	15321	9781	10348	14855	11868
14012	0.777	15321	9750	10348	14840	11916
14051	0.781	15321	9726	10348	14842	11973
14089	0.785	15321	9682	10348	14855	12029
14128	0.787	15321	9710	10348	14873	12069
14166	0.779	15321	9687	10348	14852	11938
14205	0.788	15321	9580	10348	14848	12088
14244	0.785	15321	9686	10348	14853	12037
14282	0.796	15321	9574	10348	14860	12202
14321	0.789	15321	9610	10348	14850	12091
14359	0.795	15321	9620	10348	14863	12186
14398	0.79	15321	9608	10348	14873	12115
14437	0.794	15321	9590	10348	14800	12177
14475	0.796	15321	9581	10348	14827	12199
14514	0.799	15321	9514	10348	14849	12252
14552	0.799	15321	9563	10348	14823	12246
14591	0.8	15321	9508	10348	14850	12257
14630	0.799	15321	9570	10348	14843	12242
14668	0.8	15321	9526	10348	14832	12271
14707	0.803	15321	9555	10348	14878	12312
14745	0.807	15321	9421	10348	14840	12376
14784	0.815	15321	9433	10348	14847	12489
14823	0.811	15321	9366	10348	14815	12427
14861	0.815	15321	9396	10348	14796	12488
14900	0.814	15321	9436	10348	14828	12473
14938	0.817	15321	9403	10348	14866	12518
14977	0.814	15321	9405	10348	14830	12479
15016	0.82	15321	9406	10348	14838	12568
15054	0.819	15321	9330	10348	14857	12550
15093	0.824	15321	9304	10348	14817	12631
15131	0.826	15321	9290	10348	14824	12660
15170	0.824	15321	9276	10348	14810	12637
15209	0.827	15321	9285	10348	14820	12672
15247	0.825	15321	9318	10348	14813	12647
15286	0.837	15321	9092	10348	14788	12825
15324	0.832	15321	9179	10348	14821	12757
15363	0.839	15321	9147	10348	14824	12861
15402	0.839	15321	9180	10348	14793	12865
15440	0.838	15321	9171	10348	14801	12853
15479	0.846	15321	9056	10348	14796	12968
15518	0.837	15321	9167	10348	14808	12835
15556	0.842	15321	9198	10348	14788	12910
15595	0.842	15321	9151	10348	14808	12908
15633	0.842	15321	9076	10348	14807	12911
15672	0.85	15321	9064	10348	14765	13031
15711	0.85	15321	9055	10348	14825	13025
15749	0.847	15321	9116	10348	14810	12982
15788	0.858	15321	8993	10348	14776	13157
15826	0.852	15321	9014	10348	14776	13060
15865	0.854	15321	9033	10348	14797	13094
15904	0.853	15321	9019	10348	14803	13078
15942	0.854	15321	9036	10348	14805	13092
15981	0.857	15321	9063	10348	14806	13136
16019	0.867	15321	8887	10348	14766	13290
16058	0.861	15321	8926	10348	14788	13203
16097	0.863	15321	8954	10348	14802	13233
16135	0.869	15321	8824	10348	14771	13328
16174	0.87	15321	8854	10348	14771	13340
16212	0.87	15321	8852	10348	14785	13332
16251	0.87	15321	8824	10348	14793	13343
16290	0.873	15321	8770	10348	14775	13377
16328	0.875	15321	8788	10348	14782	13411
16367	0.877	15321	8750	10348	14770	13445
16405	0.883	15321	8663	10348	14754	13539
16444	0.882	15321	8766	10348	14753	13520
16483	0.874	15321	8830	10348	14770	13402
16521	0.882	15321	8680	10348	14759	13526
16560	0.884	15321	8729	10348	14774	13545
16598	0.882	15321	8721	10348	14767	13524
16637	0.882	15321	8757	10348	14749	13522
16676	0.889	15321	8701	10348	14774	13629
16714	0.895	15321	8654	10348	14767	13722
16753	0.895	15321	8574	10348	14763	13717
16791	0.888	15321	8691	10348	14764	13615
16830	0.895	15321	8651	10348	14764	13726
16869	0.892	15321	8699	10348	14763	13674
16907	0.895	15321	8633	10348	14776	13727
16946	0.902	15321	8554	10348	14780	13828
16984	0.897	15321	8624	10348	14782	13756
17023	0.902	15321	8545	10348	14753	13830
17062	0.903	15321	8517	10348	14760	13847
17100	0.902	15321	8582	10348	14783	13831
17139	0.905	15321	8441	10348	14763	13868
17177	0.908	15321	8440	10348	14727	13923
17216	0.912	15321	8430	10348	14746	13981
17255	0.908	15321	8475	10348	14746	13913
17293	0.91	15321	8452	10348	14741	13956
17332	0.915	15321	8392	10348	14785	14034
17370	0.913	15321	8424	10348	14765	13996
17409	0.914	15321	8399	10348	14757	14008
17448	0.919	15321	8325	10348	14777	14082
17486	0.92	15321	8291	10348	14747	14108
17525	0.921	15321	8369	10348	14754	14116
17563	0.919	15321	8380	10348	14745	14088
17602	0.931	15321	8276	10348	14729	14277
17641	0.928	15321	8274	10348	14731	14233
17679	0.926	15321	8245	10348	14729	14201
17718	0.931	15321	8284	10348	14751	14267
17756	0.929	15321	8249	10348	14736	14246
17795	0.936	15321	8234	10348	14735	14348
17834	0.936	15321	8166	10348	14740	14349
17872	0.938	15321	8185	10348	14734	14374
17911	0.935	15321	8188	10348	14715	14336
17949	0.94	15321	8152	10348	14724	14410
17988	0.942	15321	8128	10348	14715	14444
18027	0.942	15321	8170	10348	14728	14434
18065	0.941	15321	8145	10348	14708	14429
18104	0.942	15321	8143	10348	14715	14439
18142	0.946	15321	8073	10348	14723	14505
18181	0.953	15321	7982	10348	14726	14611
18220	0.953	15321	8119	10348	14707	14603
18258	0.951	15321	8089	10348	14702	14581
18297	0.949	15321	8051	10348	14741	14541
18335	0.951	15321	8044	10348	14722	14583
18374	0.96	15321	7913	10348	14722	14710
18413	0.95	15321	8098	10348	14736	14555
18451	0.957	15321	7963	10348	14724	14675
18490	0.961	15321	7915	10348	14731	14734
18528	0.966	15321	7908	10348	14726	14801
18567	0.965	15321	7893	10348	14712	14799
18606	0.965	15321	7930	10348	14687	14795
18644	0.963	15321	7921	10348	14697	14762
18683	0.963	15321	7909	10348	14696	14757
18721	0.964	15321	7948	10348	14708	14776
18760	0.971	15321	7844	10348	14696	14879
18799	0.974	15321	7817	10348	14704	14932
18837	0.972	15321	7812	10348	14696	14906
18876	0.97	15321	7822	10348	14697	14870
18914	0.975	15321	7799	10348	14720	14947
18953	0.979	15321	7702	10348	14683	15001
18992	0.979	15321	7788	10348	14715	15004
19030	0.981	15321	7768	10348	14692	15038
19069	0.986	15321	7711	10348	14677	15108
19107	0.981	15321	7750	10348	14711	15042
19146	0.985	15321	7761	10348	14683	15097
19185	0.986	15321	7685	10348	14686	15120
19223	0.989	15321	7646	10348	14693	15163
19262	0.993	15321	7629	10348	14659	15225
19301	0.992	15321	7661	10348	14689	15210
19339	0.992	15321	7620	10348	14666	15206
19378	0.998	15321	7593	10348	14671	15293
19416	0.992	15321	7690	10348	14680	15213
19455	1	15321	7495	10348	14671	15324
19494	0.998	15321	7617	10348	14691	15297
19532	0.999	15321	7601	10348	14666	15319
19571	0.999	15321	7627	10348	14676	15308
19609	0.998	15321	7634	10348	14668	15300
19648	1.007	15321	7444	10348	14672	15443
19687	1.008	15321	7520	10348	14660	15458
19725	1.009	15321	7484	10348	14654	15467
19764	1.008	15321	7465	10348	14655	15450
19802	1.015	15321	7404	10348	14654	15558
19841	1.013	15321	7395	10348	14660	15530
19880	1.011	15321	7401	10348	14672	15501
19918	1.014	15321	7450	10348	14673	15544
19957	1.016	15321	7471	10348	14647	15575
19995	1.019	15321	7401	10348	14657	15617
20034	1.016	15321	7406	10348	14649	15578
20073	1.022	15321	7340	10348	14653	15668
20111	1.019	15321	7401	10348	14638	15614
20150	1.023	15321	7342	10348	14659	15684
20188	1.026	15321	7323	10348	14646	15720
20227	1.027	15321	7247	10348	14627	15741
20266	1.029	15321	7297	10348	14658	15780
20304	1.034	15321	7131	10348	14659	15855
20343	1.031	15321	7225	10348	14638	15803
20381	1.031	15321	7249	10348	14623	15804
20420	1.039	15321	7160	10348	14631	15922
20459	1.032	15321	7253	10348	14627	15813
20497	1.04	15321	7143	10348	14657	15941
20536	1.045	15321	7105	10348	14660	16022
20574	1.041	15321	7166	10348	14621	15958
20613	1.038	15321	7188	10348	14645	15918
20652	1.039	15321	7186	10348	14619	15926
20690	1.047	15321	7101	10348	14656	16045
20729	1.046	15321	7066	10348	14669	16026
20767	1.047	15321	7076	10348	14619	16053
20806	1.049	15321	7003	10348	14628	16080
20845	1.049	15321	7028	10348	14587	16083
20883	1.05	15321	7011	10348	14619	16102
20922	1.056	15321	6981	10348	14624	16185
20960	1.056	15321	6937	10348	14613	16184
20999	1.054	15321	6992	10348	14594	16157
21038	1.058	15321	6956	10348	14628	16215
21076	1.057	15321	6942	10348	14640	16208
21115	1.06	15321	6912	10348	14624	16247
21153	1.06	15321	6931	10348	14631	16250
21192	1.06	15321	6988	10348	14597	16242
21231	1.07	15321	6822	10348	14592	16399
21269	1.067	15321	6863	10348	14589	16350
21308	1.072	15321	6743	10348	14601	16427
21346	1.075	15321	6733	10348	14608	16482
21385	1.074	15321	6792	10348	14602	16468
21424	1.072	15321	6806	10348	14602	16438
21462	1.072	15321	6753	10348	14608	16433
21501	1.076	15321	6758	10348	14609	16495
21539	1.074	15321	6800	10348	14619	16465
21578	1.074	15321	6809	10348	14629	16462
21617	1.08	15321	6726	10348	14595	16549
21655	1.083	15321	6723	10348	14609	16604
21694	1.079	15321	6704	10348	14633	16546
21732	1.085	15321	6630	10348	14600	16637
21771	1.089	15321	6651	10348	14624	16687
21810	1.088	15321	6702	10348	14610	16674
21848	1.089	15321	6737	10348	14596	16685
21887	1.09	15321	6635	10348	14616	16707
21925	1.089	15321	6630	10348	14586	16693
21964	1.089	15321	6588	10348	14601	16685
22003	1.093	15321	6586	10348	14617	16758
22041	1.093	15321	6592	10348	14591	16751
22080	1.1	15321	6550	10348	14613	16859
22118	1.099	15321	6614	10348	14581	16848
22157	1.097	15321	6586	10348	14598	16820
22196	1.103	15321	6454	10348	14604	16901
22234	1.103	15321	6489	10348	14609	16906
22273	1.104	15321	6439	10348	14581	16924
22311	1.101	15321	6519	10348	14572	16875
22350	1.107	15321	6491	10348	14594	16971
22389	1.109	15321	6420	10348	14608	17005
22427	1.112	15321	6410	10348	14558	17050
22466	1.11	15321	6406	10348	14612	17015
22504	1.11	15321	6421	10348	14564	17017
22543	1.11	15321	6432	10348	14599	17008
22582	1.119	15321	6310	10348	14598	17151
22620	1.115	15321	6307	10348	14572	17088
22659	1.121	15321	6296	10348	14568	17179
22697	1.118	15321	6370	10348	14601	17129
22736	1.122	15321	6296	10348	14575	17196
22775	1.117	15321	6338	10348	14602	17126
22813	1.123	15321	6254	10348	14577	17209
22852	1.126	15321	6234	10348	14540	17257
22890	1.13	15321	6178	10348	14564	17317
22929	1.137	15321	6156	10348	14554	17434
22968	1.132	15321	6156	10348	14569	17353
23006	1.13	15321	6166	10348	14579	17326
23045	1.133	15321	6206	10348	14548	17373
23083	1.134	15321	6148	10348	14573	17379
23122	1.133	15321	6182	10348	14574	17374
23161	1.139	15321	6088	10348	14564	17458
23199	1.14	15321	6093	10348	14582	17477
23238	1.145	15321	5999	10348	14551	17543
23277	1.14	15321	6143	10348	14594	17467
23315	1.144	15321	6018	10348	14561	17528
23354	1.145	15321	6028	10348	14564	17547
23392	1.145	15321	6013	10348	14581	17544
23431	1.149	15321	5996	10348	14551	17611
23470	1.145	15321	6070	10348	14601	17544
23508	1.155	15321	5912	10348	14535	17703
23547	1.153	15321	5938	10348	14553	17671
23585	1.151	15321	5944	10348	14550	17643
23624	1.151	15321	5979	10348	14545	17647
23663	1.155	15321	5959	10348	14591	17704
23701	1.159	15321	5890	10348	14553	17767
23740	1.157	15321	5928	10348	14550	17737
23778	1.163	15321	5830	10348	14562	17821
23817	1.162	15321	5886	10348	14513	17807
23856	1.159	15321	5871	10348	14521	17761
23894	1.163	15321	5839	10348	14541	17831
23933	1.167	15321	5757	10348	14525	17884
23971	1.169	15321	5778	10348	14545	17920
24010	1.167	15321	5793	10348	14536	17882
24049	1.169	15321	5777	10348	14577	17911
24087	1.172	15321	5775	10348	14535	17967
24126	1.17	15321	5809	10348	14551	17926
24164	1.179	15321	5706	10348	14517	18071
24203	1.174	15321	5699	10348	14540	17987
24242	1.178	15321	5667	10348	14530	18052
24280	1.177	15321	5692	10348	14527	18033
24319	1.182	15321	5604	10348	14518	18115
24357	1.178	15321	5649	10348	14544	18052
24396	1.182	15321	5676	10348	14535	18115
24435	1.187	15321	5550	10348	14520	18188
