46	283434
3	283539
23	283677
227	283720
38	284741
21	284827
192	285275
280	286694
11	287316
814	287468
24	287714
908	288140
45	288398
8666	288451
30	288478
4	290367
2	290404
13	291910
450	292913
251	293477
177	294244
200	294975
20	295587
29	296580
1102	296628
281	297122
43	297210
24	297330
103	297407
24	297587
24	297647
25	297858
179	299480
24	299683
4	299686
4354	299744
11	299752
14	299779
18	299857
5	299957
8	300098
116	300329
4464	300457
110	300918
89	301146
10	301260
10	301297
6	301323
11	301383
40	301741
24	301837
7	301876
24	301988
213	302243
1599	302685
22	304106
212	304160
29	305126
227	305145
24	305374
110	305415
2487	305438
21	306072
341	306122
3	306806
65	306910
5	306991
58	307071
7	307091
160	307122
3	307272
10	307318
32	307334
21	307371
194	307402
78	307405
28	307431
37	307473
121	307510
64	307571
173	307578
183	307661
43	307749
181	307962
162	307983
236	308070
27	308183
40	308228
217	308463
248	308846
28	310902
179	311600
275	311871
282	311907
270	312237
347	312325
239	312471
219	312493
453	312618
9005	312857
31	313843
298	313897
23	313937
43	313949
29	313996
706	314071
22	314078
679	314100
28	314151
8	314160
31	314208
37	314254
25	314335
35	314992
42	315068
617	315205
598	315226
217	315974
237	316473
236	316746
29	317826
225	318249
9	319253
107	319283
1001	319403
2926	319585
31	320275
18	320362
12	320419
13	320750
13	322152
32	322259
11	322292
19	322309
4	322411
11	322513
1527	322555
8	322735
30	322744
16	322800
38	322911
14	323477
20	323509
5	324062
10	324083
16	324146
4765	324209
28	324230
17	324301
21	324473
26	324515
11	328977
105	330047
23	330286
25	330335
90	330392
39	330515
29	330655
46	330728
222	331054
6540	331205
438	331333
2712	332465
8	332617
640	332637
620	332659
9	333078
8	333208
10	333354
553	333611
533	333633
2373	334687
9	337396
10926	350242
46	350271
826	350359
808	350380
3722	363268
10	369202
273	369322
31	369599
15	369609
17	369673
277	369728
51	370011
12	370013
18	370037
817	370219
3747	371067
31	373970
47	374013
5	374232
4	374302
2307	375041
1957	375580
11	375966
2424	376286
10	377293
2280	377377
161	377508
12	378298
1249	379293
40	379489
10	379622
1210	379688
58	379757
207	380142
6	380352
239	380381
2008	380563
1933	380637
14	380902
4441	380905
22	381084
137	381367
3600	381471
32	381501
5	382148
27	382602
4306	382778
4284	382800
3	382826
18	382845
16	383400
14	384424
52	384530
84	384583
39	384782
1859	385223
1790	385294
60	385394
64	385412
1532	385552
70	385566
5	385725
157	385733
53	385896
92	385952
85	386045
163	386921
179	387843
292	388026
17	388068
231	388088
107	388322
16	388374
32	388397
266	388439
205	388501
6	388627
3602	388753
93	388774
221	388778
31	388850
8	388896
452	389091
396	389148
4	389370
8	389762
105	389764
497	389843
440	389902
31	390073
59	390118
29	390149
48	390284
52	390303
26	390306
47	390391
26	390412
1661	390733
1640	390754
51	391146
28	391924
29	391962
4428	392016
29	392024
645	392402
3562	392413
624	392424
28	392717
28	392754
2958	393064
2928	393094
35	394409
29	394600
33	395473
46	395553
45	395555
42	395558
29	395649
24	395723
37	395724
45	395808
21	396020
5249	396093
3599	396096
5226	396115
54	396328
42	396487
55	396620
21	396758
21	396820
21	396978
120	397228
167	397426
21	397645
4417	397714
21	397820
273	397941
29	398083
28	398168
21	398273
21	398354
21	398435
21	398573
287	398869
15016	398918
24	399551
3530	399802
34	399904
33	400222
26	400533
26	401004
29	401319
1352	401389
12	401543
228	401923
220	402164
525	403370
2435	403905
160	405467
15	405949
67	406241
64	406245
56	406253
55	406255
3524	406368
8	407014
15	407430
12	407469
7	407688
53	408350
1420	408419
1399	408444
28	409612
26	409614
24	409617
16	409623
13	410698
3522	411835
26	412541
323	412717
258	412782
358	413082
292	413149
25	413285
11	413348
14	413386
22	413440
12	413482
14	413515
11	413549
16	413766
20	413897
1077	415427
9	416506
10924	417605
9422	417607
4899	423640
4873	423662
10920	431362
11	454361
9345	454509
2598	459276
5	459701
18	459948
1	459955
58	459975
12	460385
5	460769
4	461291
182	461786
5	461962
41	461982
1	462136
44	462152
20	462269
21	462326
53	462456
3731	462544
11	462701
36	463723
26	463859
13	463903
1087	463924
16	464701
29	464955
33	465014
33	465041
57	465107
314	465258
9	465425
1025	465479
5	465495
1160	465664
8	465666
35	465717
61	466033
65	466132
52	466232
238	466285
6	466459
512	466537
131	466618
324	466804
39	466829
16	466835
280	466874
25	467117
230	467134
757	467136
247	467775
130	467928
29	468060
725	468160
3	468682
5	468851
3	468918
445	469339
417	469820
7	470229
5	470407
797	470422
52	470531
30	470646
10	470672
4	470745
5	470798
5	470907
85	471083
5	471186
11	471225
31	471227
18	471228
461	471305
6	471370
231	471526
6	471578
4	471817
388	472223
464	472644
154	473347
25	473503
27	474219
733	474258
712	474280
632	476152
34	476787
500	476961
32	477463
197	477720
1080	477948
26	479030
984	479093
852	479381
833	479402
19	479688
15	479821
229	479882
19	480080
992	480159
13	480782
30	481154
2014	481229
34	481341
88	481398
38	481815
24	482284
24	482399
29	482471
8	482523
24	483040
13	483071
12	483245
1096	483293
13	483549
29	483637
82	483643
808	483683
790	483704
25	483808
13	484085
23	484108
10	484391
705	484465
86	485219
632	485236
221	485262
35	485331
177	485510
339	485690
3393	486015
1104	486021
159	486045
132	486201
117	486224
19	486756
1570	486794
22	486883
92	486957
11	487128
9	487141
414	487206
294	487721
10	488017
183	488081
183	488300
24	488358
20	488377
18	488485
8	488650
199	488660
6	488665
13	488675
3833	488876
164	489518
201	490092
200	490309
201	490524
28	491831
28	492007
14	492034
158	492121
276	492491
15	492712
7574	492807
313	492896
10	493875
27	496239
249	496260
186	496323
11	497103
10	500384
10923	506733
439	509144
420	509165
10923	517662
9591	528590
498	539856
5945	540408
441	545298
17	546184
180	546188
384	547977
774	548581
1965	550931
313	550968
14	551103
1226	551313
14	552472
318	552567
2413	552924
30	554337
1507	554414
13	555088
1086	555373
17	555750
324	556080
10	556177
14	556198
20	556218
17	556462
12	556505
210	556519
168	556769
241	557071
14	557242
9	557264
22	557284
824	557338
18	558126
33	558703
1125	558769
44	558778
18	559033
64	559068
416	559583
69	559834
29	559903
391	559946
41	559950
1185	559998
439	560014
23	560094
34	560144
721	560383
8999	560470
94	561024
81	561189
37	561192
30	561195
43	561253
1124	561293
20	561428
1529	561758
15	561944
13	562422
169	562438
26	562612
1111	562700
81	563731
18	563814
20	563843
71	563873
1107	564251
12	565363
1085	565544
12	566284
12	566632
44	566723
51	566774
51	566809
621	566858
70	566869
49	567110
71	567495
2053	567529
22	567639
70	567669
74	567716
68	567786
65	567859
14	567861
74	567879
64	567943
13	568296
74	568668
79	568749
28	568815
92	568854
15	568860
79	568909
107	569031
89	569083
199	569385
10	569584
18	569660
143	569680
1992	569851
9	570164
2281	570187
6280	570251
11	570943
10	571845
4595	571936
2006	571948
60	572594
69	572660
21	573808
13	573957
1996	574014
1759	574772
58	575490
100	575497
28	575551
84	575626
65	575647
10	576013
137	576046
64	576062
5	576066
108	576075
122	576101
223	576113
12	576264
4	576527
55	577187
67	577224
94	577229
2086	577327
2198	577374
260	577564
275	578312
15	578601
2303	578740
324	578809
64	579055
6	579102
5	579138
5	579184
166	579204
13	579421
65	579613
69	579619
94	579624
209	579774
629	580130
74	580147
2028	580209
24	580930
29	581178
15	581232
95	581984
164	581990
347	582028
69	582152
73	582159
102	582229
13	582243
268	582706
279	583371
16	583501
313	584641
337	585886
389	586283
368	586834
84	586981
92	587054
227	587228
97	587232
237	587606
107	587723
100	587732
63	587889
85	587954
124	587956
85	587973
250	588075
217	588530
217	588826
101	588969
109	588973
91	588976
21	589371
106	589440
86	589458
94	589476
262	589521
92	589742
115	589863
114	589867
115	589869
647	590298
9479	590412
2347	590414
292	591008
207	591994
78	592206
106	592210
137	592212
97	592450
96	592453
120	592457
83	592653
112	592657
135	592660
76	593365
208	593371
108	593375
63	593725
60	593894
71	593898
94	593902
79	594117
82	594122
106	594125
63	594243
73	594246
99	594249
29	596462
698	596533
678	596554
2283	597248
2258	597274
116	599788
84	599814
9764	599910
9467	609682
5	624131
15	624142
6072	624263
3481	626403
16	629949
20	630339
1106	630409
109	630724
95	631202
19	631517
23	631519
199	631551
289	631610
694	631834
3372	631991
229	633121
16	633135
2540	633572
15	634058
241	634475
238	634481
30	634571
291	634971
377	635208
28	635370
1304	635450
384	635552
25	635849
4816	635964
240	636077
235	636884
517	636939
16	637348
22	637503
3630	637519
254	637622
112	638015
15	638118
116	638135
54	638318
231	638374
90	638482
47	638513
281	638613
116	638871
660	638965
29	638973
187	639025
2480	639562
19	639894
53	640469
56	640531
272	640626
205	640634
34	640784
79	640788
308	641104
6764	641263
91	641408
35	641415
17	641439
201	641446
60	641493
140	641638
1170	641682
195	641958
4118	642200
50	642276
108	642355
22	642489
258	642680
17	642860
14	642929
73	642983
557	643014
169	643194
15	643384
17	643575
289	643631
243	643718
1116	643996
218	644142
14	644368
12	644741
614	644796
18	645114
21	645120
10	645142
1096	645244
329	645976
11	646343
1187	646405
13	646480
17	646506
23	646528
24	646533
29	646577
573	646741
16	647051
13745	647112
479	647350
12	647596
11	647628
1092	647752
710	647871
41	648249
6	648298
220	648644
19	648849
20	648854
1156	648942
237	648951
2458	649157
555	649264
31	649363
18	649591
908	649954
19	650104
1103	650196
19	650557
18	650778
367	650913
19	651304
15	651306
76	651347
1188	651389
246	651447
76	651681
193	651914
93	652185
21	652192
799	652229
30	652467
42	652542
14	652581
64	652747
353	653141
84	653246
1104	653489
875	653667
36	653896
60	653905
162	654206
18	654408
18	654462
62	654484
545	654577
36	654599
59	654623
1132	654640
44	654885
84	655125
32	655247
8101	655334
8080	655355
44	655517
9	655539
18	655613
136	655681
110	655707
13	655776
1189	655887
121	655941
93	655970
670	655977
26	656040
79	656378
54	656402
87	656597
75	656619
57	656652
81	656662
76	656788
16	656959
24	657080
11	657125
1123	657190
94	657224
14	657798
18	658318
157	658496
243	658695
3051	658697
3030	658719
193	659002
264	659274
88	659462
21	659540
1096	659722
34	659905
75	660054
72	660133
19	660169
76	660251
65	660371
23	660410
87	660447
17	660451
13	660704
58	660800
15	660821
476	660960
60	661239
18	661313
46	661384
1102	661512
121	661671
67	661680
13	661882
13	662265
11	662435
626	662617
24	662652
26	662688
24	662735
26	662783
25	663027
28	663065
24	663188
201	663234
30	663255
60	663340
23703	664054
1140	664069
23675	664086
36	664132
15	664472
90	664686
84	664690
106	664697
58	664719
71	664859
49	664881
16	664893
28	664903
29	664926
319	664940
297	664963
275	664985
94	665043
25	665213
26	665214
1084	665318
487	665334
73	665362
457	665366
16	665744
52	665772
76	665843
80	665869
86	665878
68	665885
86	666094
25	666115
15	666300
317	666456
23	666777
83	668873
83	669223
78	669226
72	669229
88	669642
87	669645
73	669648
225	669874
202	669897
16	669903
53	670113
33	670134
88	670386
66	670408
260	670528
238	670550
5	670779
80	670801
57	670824
176	670904
155	670926
133	670948
112	670970
28	671099
65	671121
43	671143
21	671165
385	671488
363	671510
342	671532
320	671554
29	671666
21	671670
20	671674
71	671718
68	671722
96	671726
53	672103
51	672106
52	672109
51	672113
16	672120
89	672184
95	672188
89	672192
55	672312
52	672315
52	672316
49	672319
41	672578
38	672582
37	672584
33	672586
282	672635
70	672805
69	672808
70	672810
71	672812
53	672921
90	673018
166	673024
88	673026
63	673194
109	673443
92	673454
89	673460
43	673569
42	673572
44	673573
45	673576
91	673707
91	673711
89	673714
98	673729
97	673732
98	673735
96	673739
797	674571
2711	676505
10929	676818
9450	676822
162	687275
9803	687764
9527	697576
9405	697578
13	723898
1935	724937
17	725671
13	725835
14	726048
14	726768
17	726875
748	728446
16	729068
12	729196
6091	729585
13	730151
13	731306
14	732467
33	733192
13	733431
163	733509
16	733795
14	735421
11	735680
2519	735763
23	736135
14	736538
15	736902
19	737732
25	738242
1099	738344
13	739446
10	739785
1116	739802
11	740920
1087	741162
16	742252
1084	742356
15	743258
11	743442
11	743828
1078	745058
17	745409
11	745630
11	746139
20	746212
394	746343
28	746747
1106	746809
5	747869
12	747918
15	756302
25	756900
15592	756985
15568	757012
29	757573
9367	763205
69	768182
9713	772583
9325	782302
12	804220
76	806962
78	807235
72	807808
81	807827
69	808069
81	808088
117	808244
139	808305
38	808650
34	808851
9	810299
102	811175
61	811345
56	811356
54	811367
70	811398
16	811513
15	811603
22	811653
21	811720
29	813994
31	814280
36	814388
54	814508
51	814942
53	815411
47	815542
49	815924
44	816448
63	816816
293	816974
97	820404
83	820551
83	820552
82	820554
81	820557
76	820563
76	820565
108	820652
101	820660
99	820662
99	820663
95	820667
93	820669
49	821150
47	821152
43	821154
41	821157
38	821160
35	821164
45	821207
44	821209
45	821210
44	821212
44	821214
41	821218
69	821271
69	821273
68	821275
66	821278
64	821281
64	821283
75	826179
102	826185
34345	826189
91	826392
76	826953
104	826957
116	826962
100	827094
88	827098
65	827103
104	827977
91	827982
74	827986
518	829055
12	829575
18	829658
1074	829712
29	829821
98	829824
80	829827
14	830108
15	830788
313	831293
197	831644
173	831879
9	832054
87	832185
106	832277
88	832282
79	832284
177	832844
13	833024
1350	834063
5	834399
99	834461
89	834464
82	834467
102	834634
96	834637
31	834639
67	834686
15	835415
4	836552
7	836558
1345	836590
15	837265
12	837937
573	837991
11	838001
1348	838590
13	839943
9	839983
189	840064
145	840299
12	840447
23	840448
10	842700
10923	849605
24	889212
9	896700
18	896719
348	896830
54	900789
9341	900812
5	900867
56	900965
87	901314
64	901326
114	901395
4	901406
58	901433
62	901482
17	901590
60	901600
67	901752
109	901922
174	902103
346	902357
23	902486
276	902542
160	902932
39	902980
50	903113
52	903241
138	903346
75	903373
143	903555
44	904388
19	904465
24	904524
161	904606
135	904633
28	904779
171	904841
149	904862
26	905170
1101	905303
1082	905324
37	909334
5	909365
105	911766
85	911903
67	911952
66	912048
29	912053
2388	912099
68	912204
87	912346
131	912547
887	912635
862	912659
214	912753
232	912897
231	913057
22	913121
64	913166
1252	913235
439	913301
33	913539
666	913763
21	913778
644	913786
567	913799
89	913868
93	914288
40	914434
98	920929
80	921475
154	921672
128	921678
112	921716
25049	921902
125	922671
129	922847
163	923441
16	924084
1207	924164
22	924206
117	924582
24	925133
33	925135
160	925343
137	925365
347	925529
326	925550
378	926190
356	926212
113	926678
91	926700
116	927247
95	927269
582	928494
559	928516
16	928726
15	928764
39	928863
261	929077
240	929099
13	929101
38	929340
29	929362
1	929385
29	929404
130	929437
108	929459
128	935833
105	935855
10923	936008
417	936137
396	936158
264	938264
242	938285
191	938570
171	938591
231	938764
212	938785
298	938999
276	939022
367	939300
345	939322
317	939676
295	939697
352	939994
326	940020
341	940347
319	940369
262	940689
241	940710
16	940731
17	940759
35	940952
21	940985
297	941334
276	941355
219	941633
198	941654
427	941854
406	941875
313	942282
292	942303
352	942599
329	942621
254	942952
232	942973
209	943207
188	943228
197	943417
175	943439
220	943615
198	943636
569	943836
548	943857
4	944424
328	944475
306	944496
17	944588
16	944627
76	944663
348	944804
320	944831
546	945153
525	945174
73	945285
274	945700
970	945726
18	945961
194	946019
9555	946955
16	956514
9759	956533
31	977128
74	977164
38	977304
16	977798
3	978949
61	979636
7	979642
21	979658
162	979706
96	979878
18	980023
132	981350
56	981412
77	981607
128	981614
120	981884
330	982052
97	982084
64	982703
36	982728
93	982752
42	982777
10	983099
23	983526
44	983573
23	985169
37	985212
4	985260
4594	986519
28	986761
6	986949
51	986956
30	987019
39	987079
6	987109
5	987186
1342	988251
37	989297
230	989669
282	989710
1220	989738
33	989943
18	989979
16	990107
489	990126
34	990161
19	990240
54	990542
19	990675
2637	990709
26	991117
23	991299
43	991455
18	992295
22	992588
28	992631
17	993922
121	993997
57	994014
56	994031
53	994045
63	994056
116	994318
1034	994519
530	994646
195	995184
26	995193
87	995582
336	995865
593	995885
351	996455
265	997000
139	997162
618	997408
393	997570
731	998110
650	998285
96	998416
65	998808
67	998868
130	1000621
6	1000635
1039	1000669
19	1001624
164	1001798
316	1001905
225	1001982
280	1002615
504	1003261
21	1003774
552	1003889
164	1004288
371	1004512
164	1004925
22	1005682
99	1005740
16	1005864
6	1006546
18	1006573
82	1006654
20	1007542
23	1007586
373	1007693
508	1007715
42	1007861
22	1008367
51	1009069
26	1009550
379	1009608
847	1009630
3	1009648
127	1009879
26	1010179
54	1010378
138	1010413
116	1010473
387	1010479
158	1010498
619	1010500
340	1010763
26	1011158
26	1011233
397	1011269
3723	1011297
248	1011507
944	1011840
65	1013358
223	1013507
154	1013792
15	1014134
16	1014193
77	1014247
127	1014268
109	1014349
155	1014813
29	1015049
453	1015104
35	1015113
26	1015175
1131	1015262
2005	1015284
16	1015503
295	1015584
59	1017033
57	1017037
58	1017039
59	1017041
61	1017043
60	1017045
35	1017122
35	1017124
34	1017126
34	1017128
32	1017131
32	1017133
35	1017175
34	1017178
32	1017181
28	1017187
28	1017188
57	1017342
58	1017344
58	1017346
66	1017360
63	1017365
60	1017369
30	1017390
4	1017393
1148	1017432
2342	1017453
144	1017520
1643	1017726
17	1019390
190	1019466
266	1019972
198	1020660
272	1021528
23	1021887
5978	1022406
58	1022408
165	1022568
193	1022858
173	1023058
19	1023256
22	1023291
179	1023333
141	1023339
1041	1023368
23	1023532
317	1023561
238	1024000
87	1024259
208	1024353
133	1024411
267	1024433
22	1024673
128	1024702
197	1024723
26	1024886
129	1024925
3451	1024946
28	1025853
2498	1025895
2474	1025916
9798	1028403
10923	1038207
60	1059914
54	1060092
69	1060642
53	1060782
63	1061659
55	1061825
52	1062018
54	1062511
57	1062618
51	1062760
53	1063145
53	1063358
66	1063530
62	1063877
57	1065297
12	1065472
58	1065483
30	1065503
56	1065893
65	1066193
913	1066252
68	1066642
54	1066757
48	1066788
54	1066876
94	1067055
87	1067207
681	1067315
151	1067369
3030	1067690
124	1067831
49	1068025
569	1068087
54	1068361
603	1068760
40	1068816
533	1068860
60	1069255
584	1069300
62	1069357
468	1069453
13	1069501
383	1069673
62	1069986
297	1070147
340	1070571
43	1070792
1723	1071186
19	1071396
7	1071407
158	1071436
58	1071791
81	1071926
48	1072210
125	1072250
559	1072328
2	1072529
116	1072576
49	1072934
59	1073076
148	1073229
49	1073271
44	1073414
191	1073497
62	1073559
8	1073653
48	1073670
23	1073718
299	1073722
24	1073764
21	1073813
24	1073840
24	1073867
329	1073923
27	1073940
211	1073947
30	1074027
30	1074093
165	1074172
26	1074184
176	1074257
25	1074301
24	1074355
26	1074382
164	1074425
340	1075091
26	1077167
324	1077174
10	1077227
162	1077258
1330	1077279
84	1077344
1079	1077350
424	1077530
5	1078023
438	1078103
32	1078150
75	1078233
76	1078385
8427	1078488
1002	1078604
168	1078724
1555	1078746
7	1079107
95	1079205
278	1079526
77	1079533
17	1079538
929	1079684
535	1079820
254	1080293
1039	1080435
35	1080699
64	1080709
156	1080793
277	1080816
63	1080889
10727	1081170
73	1081175
155	1081215
377	1081240
142	1081301
307	1081501
141	1081532
43	1081931
226	1081935
524	1081978
1195	1082003
3725	1082471
215	1082751
338	1083200
317	1083222
81	1083299
171	1083549
150	1083571
200	1083632
39	1083744
28	1083824
142	1083833
119	1083856
6046	1084037
6024	1084059
81	1084100
29	1084184
41	1084206
661	1084267
251	1084280
197	1084507
274	1084713
62	1085088
233	1085094
194	1085399
1113	1085408
6	1086144
13	1086174
987	1086270
695	1087338
7	1087564
577	1087787
197	1088049
166	1088266
202	1088454
6	1088466
203	1088692
28	1088795
108	1088824
5	1088844
47	1088890
588	1088929
22	1089223
149	1089249
38	1089481
35	1089542
57	1089547
47	1089979
36	1090055
122	1090091
26	1090181
310	1090210
289	1090231
240	1090462
28	1090490
426	1090522
405	1090544
392	1090951
371	1090972
703	1091221
150	1091345
130	1091367
279	1091755
179	1091797
55	1091848
23	1091851
36	1091943
22	1091990
177	1092018
79	1092026
200	1092045
36	1092064
119	1092075
19	1092157
2469	1092187
213	1092189
1403	1092251
1383	1092273
87	1092286
1007	1092292
86	1092389
91	1092988
122	1092998
54	1093134
101	1093231
83	1093361
19	1093647
25	1094008
28	1094043
77	1094061
239	1094096
82	1094104
218	1094120
62	1094357
69	1094481
131	1094573
291	1094631
21	1094660
94	1094671
125	1094710
2420	1094753
92	1094838
220	1094987
129	1096035
44	1096066
93	1096094
833	1096392
6	1096672
56	1096692
59	1096881
185	1097116
53	1097176
20	1097304
2403	1097346
164	1097564
220	1097650
17	1097742
206	1097753
9	1097771
18	1097843
1068	1097891
1046	1097913
237	1098055
118	1098321
2351	1098352
52	1098376
12	1098384
119	1098440
106	1098510
49	1098608
20	1098754
17	1099080
31	1099111
127	1099175
168	1099204
144	1099228
110	1099488
15	1099752
24	1099780
10	1099808
2407	1099831
19	1099835
19	1099989
171	1099992
151	1100014
34	1100052
16	1100115
18	1100190
16	1100223
18	1100352
18	1100396
777	1100402
29	1100437
1318	1100496
1298	1100518
17	1101120
318	1101461
356	1101844
38	1101899
17	1102245
335	1102356
170	1102466
596	1102549
227	1102749
438	1103031
1386	1103232
158	1103530
75	1103959
420	1104195
15	1104620
221	1105069
18	1112469
19	1112489
19	1112515
8534	1112538
9791	1121076
10929	1130872
165	1143403
378	1143599
422	1144003
28	1144254
29	1144299
193	1144430
183	1144826
49	1145259
485	1145358
232	1145905
230	1147924
338	1148230
1372	1148468
447	1148607
117	1149475
426	1149759
18	1149846
287	1149868
1378	1150047
274	1150281
4	1150849
425	1150980
190	1151012
218	1151319
241	1151378
15	1151428
425	1151916
301	1152326
1425	1152585
262	1152641
35	1153130
37	1153258
30	1153331
37	1153395
15	1154012
1435	1154065
666	1154155
293	1154276
7043	1154791
420	1154888
56	1155013
196	1155409
43	1155506
25	1155519
1413	1155700
37	1155913
700	1156566
17	1157115
1407	1157196
179	1157988
2399	1158175
16	1158346
22	1158384
38	1158580
29	1158609
66	1158612
113	1158622
1435	1158692
6	1158927
17	1158933
28	1159004
1311	1159035
1297	1159056
439	1159880
21	1160130
1870	1160295
37	1160664
1070	1160668
21	1161198
5	1161233
10	1161376
36	1161390
324	1161446
7	1161727
33	1161790
12	1161827
31	1161846
4	1161912
5	1162081
16	1162167
1342	1162231
423	1162729
22	1163575
742	1163786
1365	1163863
5	1164209
5	1164249
21	1164275
101	1164324
21	1164440
51	1164469
21	1164584
24	1164611
7	1164652
315	1164811
29	1165232
1407	1165256
138	1165270
366	1165465
190	1165506
205	1165792
17	1165854
220	1166018
21	1166214
35	1166494
15	1166666
1352	1166736
23	1166885
23	1167327
20	1167663
211	1167712
215	1167952
17	1168090
32	1168137
1368	1168287
40	1168337
20	1169153
20	1169189
20	1169307
21	1169606
45	1169645
19	1169659
1345	1169740
1727	1170595
18	1171088
20	1171346
21	1171380
20	1171410
1372	1171463
25	1171509
22	1171613
27	1171988
2160	1172163
2139	1172184
30	1172302
67	1172354
90	1172417
177	1172436
334	1172460
31	1172511
18	1172575
71	1172580
28	1172637
41	1172704
31	1172804
16	1172839
22	1172954
210	1173078
187	1173100
1589	1173111
113	1173261
72	1173336
791	1173371
32	1173378
758	1173405
60	1173410
47	1173674
37	1173752
168	1173959
18	1174000
42	1174146
35	1174312
1295	1174372
1275	1174394
54	1174470
54	1174510
21	1174704
1383	1175085
64	1175480
54	1175984
17	1176470
54	1176538
28	1176594
1373	1176628
60	1176665
38	1176922
9	1177106
5	1177161
48	1177169
95	1177176
21	1177223
87	1177298
218	1177405
227	1177681
237	1177726
168	1177734
41	1177770
89	1177836
276	1177928
14	1178006
1482	1178322
184	1178366
150	1178591
36	1178851
216	1179321
286	1179563
16	1179806
376	1180486
1375	1180737
24	1181516
205	1181541
132	1181618
178	1181772
157	1181831
470	1181993
31	1182575
3	1182578
72	1182591
359	1182728
95	1182731
143	1182858
19	1182963
99	1183049
17	1183095
24	1183129
2527	1183172
2506	1183194
33	1183198
258	1183306
21	1183761
137	1183834
87	1183992
23	1183999
22	1184088
22	1184153
22	1184379
23	1184486
22	1184655
42	1184765
84	1184979
40	1185028
22	1185034
22	1185172
24	1185260
98	1185775
182	1185805
180	1186008
64	1186323
199	1186328
30	1186410
36	1186448
224	1186680
46	1186691
118	1186988
219	1187005
316	1187371
34	1187421
22	1187495
93	1187507
277	1187779
50	1188065
37	1188213
11	1188300
21	1188338
26	1188380
111	1188397
69	1188412
21	1188456
27	1188470
38	1188549
29	1188570
44	1188573
3	1188576
384	1188724
5580	1188807
5562	1188829
215	1189048
46	1189835
64	1190120
14781	1190268
47	1190628
211	1191028
29	1191503
208	1191577
155	1192037
238	1192269
219	1193133
168	1193376
182	1193621
232	1193646
207	1194602
9838	1195206
293	1196057
27	1196390
27	1196468
27	1196522
28	1196617
31	1196700
153	1196837
20	1197001
22	1197024
211	1197278
73	1197663
211	1198175
5	1198403
215	1198491
111	1198638
43	1198768
63	1198873
51	1198972
55	1199028
171	1199092
76	1199357
10	1199726
232	1199763
141	1199814
418	1199935
44	1199963
415	1200049
66	1200497
309	1200572
35	1200974
39	1201032
57	1201078
36	1201152
87	1201203
697	1201554
529	1202612
